ck2_id,ck2_status,ck2_kind,ck3_counterpart,ck3_kind,confidence,evidence_ck2,evidence_ck3,reason
100203,kept,character_event,relations_events/friendship_events.txt,event_folder,medium,events/friends_rivals_events.txt:6938,game/events/relations_events/friendship_events.txt:1,CK2 friend/rival opinion events -> CK3 relations_events/friendship_events.txt + rivalry_events.txt (both exist; friendship cited as anchor)
100204,kept,character_event,relations_events/friendship_events.txt,event_folder,medium,events/friends_rivals_events.txt:6958,game/events/relations_events/friendship_events.txt:1,CK2 friend/rival opinion events -> CK3 relations_events/friendship_events.txt + rivalry_events.txt (both exist; friendship cited as anchor)
100205,kept,character_event,relations_events/friendship_events.txt,event_folder,medium,events/friends_rivals_events.txt:7031,game/events/relations_events/friendship_events.txt:1,CK2 friend/rival opinion events -> CK3 relations_events/friendship_events.txt + rivalry_events.txt (both exist; friendship cited as anchor)
100210,kept,character_event,relations_events/friendship_events.txt,event_folder,medium,events/friends_rivals_events.txt:7075,game/events/relations_events/friendship_events.txt:1,CK2 friend/rival opinion events -> CK3 relations_events/friendship_events.txt + rivalry_events.txt (both exist; friendship cited as anchor)
100211,kept,character_event,relations_events/friendship_events.txt,event_folder,medium,events/friends_rivals_events.txt:7197,game/events/relations_events/friendship_events.txt:1,CK2 friend/rival opinion events -> CK3 relations_events/friendship_events.txt + rivalry_events.txt (both exist; friendship cited as anchor)
100212,kept,character_event,relations_events/friendship_events.txt,event_folder,medium,events/friends_rivals_events.txt:7250,game/events/relations_events/friendship_events.txt:1,CK2 friend/rival opinion events -> CK3 relations_events/friendship_events.txt + rivalry_events.txt (both exist; friendship cited as anchor)
100213,kept,character_event,relations_events/friendship_events.txt,event_folder,medium,events/friends_rivals_events.txt:7277,game/events/relations_events/friendship_events.txt:1,CK2 friend/rival opinion events -> CK3 relations_events/friendship_events.txt + rivalry_events.txt (both exist; friendship cited as anchor)
100214,kept,character_event,relations_events/friendship_events.txt,event_folder,medium,events/friends_rivals_events.txt:7297,game/events/relations_events/friendship_events.txt:1,CK2 friend/rival opinion events -> CK3 relations_events/friendship_events.txt + rivalry_events.txt (both exist; friendship cited as anchor)
100215,kept,character_event,relations_events/friendship_events.txt,event_folder,medium,events/friends_rivals_events.txt:7376,game/events/relations_events/friendship_events.txt:1,CK2 friend/rival opinion events -> CK3 relations_events/friendship_events.txt + rivalry_events.txt (both exist; friendship cited as anchor)
100220,modified,character_event,relations_events/friendship_events.txt,event_folder,medium,events/friends_rivals_events.txt:7414,game/events/relations_events/friendship_events.txt:1,CK2 friend/rival opinion events -> CK3 relations_events/friendship_events.txt + rivalry_events.txt (both exist; friendship cited as anchor)
100221,modified,character_event,relations_events/friendship_events.txt,event_folder,medium,events/friends_rivals_events.txt:7531,game/events/relations_events/friendship_events.txt:1,CK2 friend/rival opinion events -> CK3 relations_events/friendship_events.txt + rivalry_events.txt (both exist; friendship cited as anchor)
100222,kept,character_event,relations_events/friendship_events.txt,event_folder,medium,events/friends_rivals_events.txt:7623,game/events/relations_events/friendship_events.txt:1,CK2 friend/rival opinion events -> CK3 relations_events/friendship_events.txt + rivalry_events.txt (both exist; friendship cited as anchor)
100223,kept,character_event,relations_events/friendship_events.txt,event_folder,medium,events/friends_rivals_events.txt:7644,game/events/relations_events/friendship_events.txt:1,CK2 friend/rival opinion events -> CK3 relations_events/friendship_events.txt + rivalry_events.txt (both exist; friendship cited as anchor)
100224,kept,character_event,relations_events/friendship_events.txt,event_folder,medium,events/friends_rivals_events.txt:7672,game/events/relations_events/friendship_events.txt:1,CK2 friend/rival opinion events -> CK3 relations_events/friendship_events.txt + rivalry_events.txt (both exist; friendship cited as anchor)
100225,kept,character_event,relations_events/friendship_events.txt,event_folder,medium,events/friends_rivals_events.txt:7744,game/events/relations_events/friendship_events.txt:1,CK2 friend/rival opinion events -> CK3 relations_events/friendship_events.txt + rivalry_events.txt (both exist; friendship cited as anchor)
100226,kept,character_event,relations_events/friendship_events.txt,event_folder,medium,events/friends_rivals_events.txt:7788,game/events/relations_events/friendship_events.txt:1,CK2 friend/rival opinion events -> CK3 relations_events/friendship_events.txt + rivalry_events.txt (both exist; friendship cited as anchor)
100230,modified,character_event,relations_events/friendship_events.txt,event_folder,medium,events/friends_rivals_events.txt:7809,game/events/relations_events/friendship_events.txt:1,CK2 friend/rival opinion events -> CK3 relations_events/friendship_events.txt + rivalry_events.txt (both exist; friendship cited as anchor)
100231,kept,character_event,relations_events/friendship_events.txt,event_folder,medium,events/friends_rivals_events.txt:7899,game/events/relations_events/friendship_events.txt:1,CK2 friend/rival opinion events -> CK3 relations_events/friendship_events.txt + rivalry_events.txt (both exist; friendship cited as anchor)
100232,kept,character_event,relations_events/friendship_events.txt,event_folder,medium,events/friends_rivals_events.txt:7958,game/events/relations_events/friendship_events.txt:1,CK2 friend/rival opinion events -> CK3 relations_events/friendship_events.txt + rivalry_events.txt (both exist; friendship cited as anchor)
100233,kept,character_event,relations_events/friendship_events.txt,event_folder,medium,events/friends_rivals_events.txt:8008,game/events/relations_events/friendship_events.txt:1,CK2 friend/rival opinion events -> CK3 relations_events/friendship_events.txt + rivalry_events.txt (both exist; friendship cited as anchor)
100234,kept,character_event,relations_events/friendship_events.txt,event_folder,medium,events/friends_rivals_events.txt:8037,game/events/relations_events/friendship_events.txt:1,CK2 friend/rival opinion events -> CK3 relations_events/friendship_events.txt + rivalry_events.txt (both exist; friendship cited as anchor)
100235,kept,character_event,relations_events/friendship_events.txt,event_folder,medium,events/friends_rivals_events.txt:8110,game/events/relations_events/friendship_events.txt:1,CK2 friend/rival opinion events -> CK3 relations_events/friendship_events.txt + rivalry_events.txt (both exist; friendship cited as anchor)
100240,kept,character_event,relations_events/friendship_events.txt,event_folder,medium,events/friends_rivals_events.txt:8156,game/events/relations_events/friendship_events.txt:1,CK2 friend/rival opinion events -> CK3 relations_events/friendship_events.txt + rivalry_events.txt (both exist; friendship cited as anchor)
100241,kept,character_event,relations_events/friendship_events.txt,event_folder,medium,events/friends_rivals_events.txt:8258,game/events/relations_events/friendship_events.txt:1,CK2 friend/rival opinion events -> CK3 relations_events/friendship_events.txt + rivalry_events.txt (both exist; friendship cited as anchor)
100242,kept,character_event,relations_events/friendship_events.txt,event_folder,medium,events/friends_rivals_events.txt:8295,game/events/relations_events/friendship_events.txt:1,CK2 friend/rival opinion events -> CK3 relations_events/friendship_events.txt + rivalry_events.txt (both exist; friendship cited as anchor)
100243,kept,character_event,relations_events/friendship_events.txt,event_folder,medium,events/friends_rivals_events.txt:8313,game/events/relations_events/friendship_events.txt:1,CK2 friend/rival opinion events -> CK3 relations_events/friendship_events.txt + rivalry_events.txt (both exist; friendship cited as anchor)
100244,kept,character_event,relations_events/friendship_events.txt,event_folder,medium,events/friends_rivals_events.txt:8331,game/events/relations_events/friendship_events.txt:1,CK2 friend/rival opinion events -> CK3 relations_events/friendship_events.txt + rivalry_events.txt (both exist; friendship cited as anchor)
100250,kept,character_event,relations_events/friendship_events.txt,event_folder,medium,events/friends_rivals_events.txt:8354,game/events/relations_events/friendship_events.txt:1,CK2 friend/rival opinion events -> CK3 relations_events/friendship_events.txt + rivalry_events.txt (both exist; friendship cited as anchor)
100251,kept,character_event,relations_events/friendship_events.txt,event_folder,medium,events/friends_rivals_events.txt:8473,game/events/relations_events/friendship_events.txt:1,CK2 friend/rival opinion events -> CK3 relations_events/friendship_events.txt + rivalry_events.txt (both exist; friendship cited as anchor)
100252,kept,character_event,relations_events/friendship_events.txt,event_folder,medium,events/friends_rivals_events.txt:8510,game/events/relations_events/friendship_events.txt:1,CK2 friend/rival opinion events -> CK3 relations_events/friendship_events.txt + rivalry_events.txt (both exist; friendship cited as anchor)
100253,kept,character_event,relations_events/friendship_events.txt,event_folder,medium,events/friends_rivals_events.txt:8528,game/events/relations_events/friendship_events.txt:1,CK2 friend/rival opinion events -> CK3 relations_events/friendship_events.txt + rivalry_events.txt (both exist; friendship cited as anchor)
100254,kept,character_event,relations_events/friendship_events.txt,event_folder,medium,events/friends_rivals_events.txt:8546,game/events/relations_events/friendship_events.txt:1,CK2 friend/rival opinion events -> CK3 relations_events/friendship_events.txt + rivalry_events.txt (both exist; friendship cited as anchor)
