ck2_trait,source_file,reason
patron_tymora,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
patron_tyr,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
patron_umberlee,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
patron_untamo,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
patron_urogalan,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
patron_valkur,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
patron_vandria_gilmadrith,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
patron_vataqatal,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
patron_vecna,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
patron_velsharoon,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
patron_vergadain,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
patron_vlaakith,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
patron_watil,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
patron_waukeen,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
patron_yama,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
patron_yeenoghu,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
patron_yondalla,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
patron_yurtrus,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
patron_zaerith,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
patron_zaltec,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
patron_zann,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
patron_zorquan,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
patron_zuggtmoy,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
pragmatist_trait,religious_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
psion,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
ranger,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
renowned_aristocrat,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
renowned_artificer,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
renowned_barbarian,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
renowned_bard,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
renowned_cleric,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
renowned_druid,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
renowned_fighter,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
renowned_monk,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
renowned_paladin,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
renowned_psion,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
renowned_ranger,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
renowned_rogue,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
renowned_shadow,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
renowned_sorcerer,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
renowned_warlock,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
renowned_wizard,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
rogue,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
seelie_court,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
shadow,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
sorcerer,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
trained_aristocrat,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
trained_artificer,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
trained_barbarian,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
trained_bard,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
trained_cleric,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
trained_druid,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
trained_fighter,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
trained_monk,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
trained_paladin,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
trained_psion,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
trained_ranger,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
trained_rogue,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
trained_shadow,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
trained_sorcerer,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
trained_warlock,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
trained_wizard,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
unseelie_court,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
uthgar_black_lion,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
uthgar_black_raven,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
uthgar_blue_bear,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
uthgar_elk,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
uthgar_gray_wolf,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
uthgar_great_worm,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
uthgar_griffon,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
uthgar_red_tiger,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
uthgar_sky_pony,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
uthgar_thunderbeast,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
uthgar_tree_ghost,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
warlock,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
white_chung_tao,god_patron_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
wizard,character_class_traits.txt,classified `comment` in docs/evidence/faerun_custom_traits.csv (Faerûn biography/roleplaying marker read only by CK2 events)
