ck2_id,ck3_id,namespace,kind,ck3_type,theme,emitted,live,score,mapped,total,gates,calls,loc_keys,source_file
BRO.1104,fae_bro.1104,fae_bro,character_event,character_event,learning,yes,no,0.558,24,43,score;dead_call,BRO.1103;BRO.1104;BRO.1105;BRO.1106;BRO.1107;BRO.1103;BRO.1104;BRO.1105;BRO.1106;BRO.1107,EVTOPTA_MNM_1104;EVTOPTB_MNM_1104;EVTDESC_MNM_1104,events/faerun_arcane_brotherhood_events.txt
BRO.1105,fae_bro.1105,fae_bro,character_event,character_event,martial,yes,no,0.558,24,43,score;dead_call,BRO.1103;BRO.1104;BRO.1105;BRO.1106;BRO.1107;BRO.1103;BRO.1104;BRO.1105;BRO.1106;BRO.1107,EVTOPTA_MNM_1105;EVTOPTB_MNM_1105;EVTDESC_MNM_1105,events/faerun_arcane_brotherhood_events.txt
BRO.1106,fae_bro.1106,fae_bro,character_event,character_event,learning,yes,no,0.558,24,43,score;dead_call,BRO.1103;BRO.1104;BRO.1105;BRO.1106;BRO.1107;BRO.1103;BRO.1104;BRO.1105;BRO.1106;BRO.1107,EVTOPTA_MNM_1106;EVTOPTB_MNM_1106;EVTDESC_MNM_1106,events/faerun_arcane_brotherhood_events.txt
BRO.1107,fae_bro.1107,fae_bro,character_event,character_event,default,yes,no,0.536,15,28,score;dead_call,BRO.1108;BRO.1109;BRO.1110;BRO.1111;BRO.1112,,events/faerun_arcane_brotherhood_events.txt
BRO.1108,fae_bro.1108,fae_bro,character_event,character_event,learning,yes,no,0.333,1,3,score;dead_call,BRO.1122,EVTOPTA_MNM_1108;EVTDESC_MNM_1108,events/faerun_arcane_brotherhood_events.txt
BRO.1109,fae_bro.1109,fae_bro,character_event,character_event,learning,yes,no,0.250,1,4,score;dead_call,BRO.1122,EVTOPTA_MNM_1109;EVTDESC_MNM_1109,events/faerun_arcane_brotherhood_events.txt
BRO.111,fae_bro.111,fae_bro,character_event,character_event,default,yes,no,0.636,14,22,score,,,events/faerun_arcane_brotherhood_events.txt
BRO.1110,fae_bro.1110,fae_bro,character_event,character_event,learning,yes,no,0.250,1,4,score;dead_call,BRO.1122,EVTOPTA_MNM_1110;EVTDESC_MNM_1110,events/faerun_arcane_brotherhood_events.txt
BRO.1111,fae_bro.1111,fae_bro,narrative_event,character_event,learning,yes,no,0.250,1,4,score;dead_call,BRO.1122,EVTOPTA_MNM_1111;EVTNAME_MNM_1111;EVTDESC_MNM_1111,events/faerun_arcane_brotherhood_events.txt
BRO.1112,fae_bro.1112,fae_bro,narrative_event,character_event,learning,yes,no,0.250,1,4,score;dead_call,BRO.1122,EVTOPTA_MNM_1112;EVTNAME_MNM_1112;EVTDESC_MNM_1112,events/faerun_arcane_brotherhood_events.txt
BRO.1113,fae_bro.1113,fae_bro,character_event,character_event,disaster,yes,no,0.621,18,29,score,,EVTOPTA_MNM_1113;EVTOPTB_MNM_1113;EVTDESC_MNM_1113,events/faerun_arcane_brotherhood_events.txt
BRO.1114,fae_bro.1114,fae_bro,character_event,character_event,faith,yes,no,0.600,3,5,score,,EVTOPTA_MNM_1114;EVTOPTB_MNM_1114;EVTDESC_MNM_1114,events/faerun_arcane_brotherhood_events.txt
BRO.1115,fae_bro.1115,fae_bro,character_event,character_event,learning,yes,no,0.455,5,11,score,,EVTOPTA_MNM_1115;EVTOPTB_MNM_1115;EVTDESC_MNM_1115,events/faerun_arcane_brotherhood_events.txt
BRO.1120,fae_bro.1120,fae_bro,character_event,character_event,default,yes,no,0.000,0,1,score;from_scope;dead_call;unsaved_scope,BRO.1121,,events/faerun_arcane_brotherhood_events.txt
BRO.1121,,,society_quest_event,,,no,no,,,,society quest event; societies do not exist in CK3 (docs/mechanics_inventory.md),,,events/faerun_arcane_brotherhood_events.txt
BRO.1122,fae_bro.1122,fae_bro,character_event,character_event,learning,yes,no,0.000,0,18,score;from_scope;unsaved_scope,,EVTOPTA_MNM_1122;EVTDESC_MNM_1122_normal;EVTDESC_MNM_1122_rich,events/faerun_arcane_brotherhood_events.txt
BRO.1400,fae_bro.1400,fae_bro,character_event,character_event,learning,yes,no,0.517,15,29,score;dead_call,BRO.1403,EVTOPTA_MNM_1400;EVTDESC_MNM_1400,events/faerun_arcane_brotherhood_events.txt
BRO.1401,fae_bro.1401,fae_bro,character_event,character_event,learning,yes,no,0.500,3,6,score;from_scope;dead_call;unsaved_scope,BRO.1402,EVTOPTA_MNM_1401;EVTOPTB_MNM_1401;EVTDESC_MNM_1401,events/faerun_arcane_brotherhood_events.txt
BRO.1402,fae_bro.1402,fae_bro,character_event,character_event,learning,yes,no,0.500,15,30,score;from_scope;dead_call;unsaved_scope,BRO.1403,EVTOPTA_MNM_1402;EVTDESC_MNM_1402,events/faerun_arcane_brotherhood_events.txt
BRO.1403,fae_bro.1403,fae_bro,character_event,character_event,physical_health,yes,no,0.667,2,3,score,,EVTOPTA_MNM_1403;EVTDESC_MNM_1403,events/faerun_arcane_brotherhood_events.txt
BRO.1404,fae_bro.1404,fae_bro,character_event,character_event,default,yes,no,0.000,0,1,score;from_scope;dead_call;unsaved_scope,BRO.1405,,events/faerun_arcane_brotherhood_events.txt
BRO.1405,,,society_quest_event,,,no,no,,,,society quest event; societies do not exist in CK3 (docs/mechanics_inventory.md),,,events/faerun_arcane_brotherhood_events.txt
BRO.1406,fae_bro.1406,fae_bro,character_event,character_event,default,yes,no,0.786,33,42,score;dead_call;unsaved_scope,BRO.1407,,events/faerun_arcane_brotherhood_events.txt
BRO.1407,fae_bro.1407,fae_bro,character_event,character_event,default,yes,no,0.000,0,1,score;from_scope;dead_call;unsaved_scope,BRO.1408,,events/faerun_arcane_brotherhood_events.txt
BRO.1408,fae_bro.1408,fae_bro,character_event,character_event,learning,yes,no,0.200,1,5,score;from_scope;unsaved_scope,,EVTOPTA_MNM_1408;EVTOPTB_MNM_1408;EVTDESC_MNM_1408,events/faerun_arcane_brotherhood_events.txt
BRO.1409,fae_bro.1409,fae_bro,character_event,character_event,learning,yes,no,0.333,2,6,score;from_scope;unsaved_scope,,EVTOPTA_MNM_1409;EVTDESC_MNM_1409,events/faerun_arcane_brotherhood_events.txt
BRO.1413,fae_bro.1413,fae_bro,character_event,character_event,default,yes,no,0.500,3,6,score;from_scope;dead_call;unsaved_scope,BRO.1414,,events/faerun_arcane_brotherhood_events.txt
BRO.1414,fae_bro.1414,fae_bro,character_event,character_event,learning,yes,no,0.500,2,4,score;from_scope;unsaved_scope,,EVTOPTA_MNM_1414;EVTDESC_MNM_1414,events/faerun_arcane_brotherhood_events.txt
BRO.1415,fae_bro.1415,fae_bro,character_event,character_event,default,yes,no,0.308,4,13,score;dead_call,BRO.1416;BRO.1825,,events/faerun_arcane_brotherhood_events.txt
BRO.1416,fae_bro.1416,fae_bro,character_event,character_event,death,yes,no,1.000,6,6,from_scope;unsaved_scope,,EVTOPTA_MNM_1416;EVTDESC_MNM_1416_A;EVTDESC_MNM_1416_B,events/faerun_arcane_brotherhood_events.txt
BRO.1430,fae_bro.1430,fae_bro,character_event,character_event,default,yes,no,0.000,0,1,score;from_scope;dead_call;unsaved_scope,BRO.1431,,events/faerun_arcane_brotherhood_events.txt
BRO.1431,,,society_quest_event,,,no,no,,,,society quest event; societies do not exist in CK3 (docs/mechanics_inventory.md),,,events/faerun_arcane_brotherhood_events.txt
BRO.1432,fae_bro.1432,fae_bro,character_event,character_event,default,yes,no,0.750,6,8,score;from_scope;dead_call;unsaved_scope,BRO.1433;BRO.1435,,events/faerun_arcane_brotherhood_events.txt
BRO.1433,fae_bro.1433,fae_bro,letter_event,letter_event,intrigue,yes,no,0.833,15,18,score;from_scope;dead_call;unsaved_scope,BRO.1434;BRO.1434;BRO.1434,EVTOPTA_MNM_1433;EVTDESC_MNM_1433,events/faerun_arcane_brotherhood_events.txt
BRO.1434,fae_bro.1434,fae_bro,character_event,character_event,default,yes,no,0.000,0,2,score;from_scope;dead_call;unsaved_scope,BRO.1435,,events/faerun_arcane_brotherhood_events.txt
BRO.1435,fae_bro.1435,fae_bro,character_event,character_event,intrigue,yes,no,0.673,76,113,score;from_scope;dead_call;unsaved_scope,BRO.1436;BRO.1436;BRO.1436;BRO.1437;BRO.1436;BRO.1436;BRO.1437;BRO.1438;BRO.1438;BRO.1439,EVTOPTA_MNM_1435;EVTOPTB_MNM_1435;EVTOPTB_MNM_1435_single_ingredient;EVTOPTC_MNM_1435;EVTOPTD_MNM_1435;EVTDESC_MNM_1435_A;EVTDESC_MNM_1435_B;EVTDESC_MNM_1435_C,events/faerun_arcane_brotherhood_events.txt
BRO.1436,fae_bro.1436,fae_bro,character_event,character_event,mental_health,yes,no,0.756,34,45,score;dead_call;unsaved_scope,BRO.1440;BRO.1441;BRO.1445;BRO.1440;BRO.1443;BRO.1447;BRO.1440;BRO.1441;BRO.1440;BRO.1443,EVTOPTA_MNM_1436;EVTOPTB_MNM_1436;EVTOPTC_MNM_1436;EVTOPTD_MNM_1436;EVTDESC_MNM_1436_A;EVTDESC_MNM_1436_B,events/faerun_arcane_brotherhood_events.txt
BRO.1437,fae_bro.1437,fae_bro,character_event,character_event,unfriendly,yes,no,0.333,2,6,score;unsaved_scope,,EVTOPTA_MNM_1437;EVTDESC_MNM_1437,events/faerun_arcane_brotherhood_events.txt
BRO.1438,fae_bro.1438,fae_bro,character_event,character_event,witchcraft,yes,no,0.706,12,17,score;dead_call,BRO.1440;BRO.1441;BRO.1440;BRO.1443,EVTOPTA_MNM_1438;EVTOPTB_MNM_1438;EVTDESC_MNM_1438,events/faerun_arcane_brotherhood_events.txt
BRO.1439,fae_bro.1439,fae_bro,character_event,character_event,unfriendly,yes,no,0.400,2,5,score;unsaved_scope,,EVTOPTA_MNM_1439;EVTDESC_MNM_1439,events/faerun_arcane_brotherhood_events.txt
BRO.1440,fae_bro.1440,fae_bro,character_event,character_event,dungeon,yes,no,0.700,28,40,score;from_scope;dead_call;unsaved_scope,BRO.1451,EVTOPTA_MNM_1440;EVTDESC_MNM_1440_A;EVTDESC_MNM_1440_B;EVTDESC_MNM_1440_C;EVTDESC_MNM_1440_D,events/faerun_arcane_brotherhood_events.txt
BRO.1441,fae_bro.1441,fae_bro,character_event,character_event,learning,yes,no,0.804,41,51,score;dead_call;unsaved_scope,BRO.1442;BRO.1450,EVTOPTA_MNM_1441;EVTOPTA_MNM_1441;EVTOPTC_MNM_1441;EVTDESC_MNM_1441_A;EVTDESC_MNM_1441_B;EVTDESC_MNM_1441_C,events/faerun_arcane_brotherhood_events.txt
BRO.1442,fae_bro.1442,fae_bro,character_event,character_event,disaster,yes,no,0.774,24,31,score;from_scope;unsaved_scope,,CURSES;EVTDESC_MNM_1442_A;EVTDESC_MNM_1442_B;EVTDESC_MNM_1442_C,events/faerun_arcane_brotherhood_events.txt
BRO.1443,fae_bro.1443,fae_bro,character_event,character_event,disaster,yes,no,0.805,33,41,score;dead_call;unsaved_scope,BRO.1444;BRO.1450,EVTOPTA_MNM_1443;EVTOPTA_MNM_1443;EVTOPTC_MNM_1443;EVTDESC_MNM_1443_A;EVTDESC_MNM_1443_B;EVTDESC_MNM_1443_C,events/faerun_arcane_brotherhood_events.txt
BRO.1444,fae_bro.1444,fae_bro,character_event,character_event,disaster,yes,no,0.667,18,27,score;from_scope;unsaved_scope,,CURSES;EVTOPTB_MNM_1444;EVTDESC_MNM_1444_A;EVTDESC_MNM_1444_B;EVTDESC_MNM_1444_C,events/faerun_arcane_brotherhood_events.txt
BRO.1445,fae_bro.1445,fae_bro,character_event,character_event,default,yes,no,0.833,20,24,score;from_scope;dead_call;unsaved_scope,BRO.1446;BRO.1446;BRO.1440,,events/faerun_arcane_brotherhood_events.txt
BRO.1446,fae_bro.1446,fae_bro,character_event,character_event,learning,yes,no,0.750,9,12,score;from_scope;unsaved_scope,,EVTOPTA_MNM_1446;EVTOPTA_MNM_1446;EVTDESC_MNM_1446_A;EVTDESC_MNM_1446_B,events/faerun_arcane_brotherhood_events.txt
BRO.1447,fae_bro.1447,fae_bro,character_event,character_event,default,yes,no,0.824,14,17,score;from_scope;dead_call;unsaved_scope,BRO.1448;BRO.1449,,events/faerun_arcane_brotherhood_events.txt
BRO.1448,fae_bro.1448,fae_bro,character_event,character_event,disaster,yes,no,0.000,0,2,score,,EVTOPTA_MNM_1448;EVTDESC_MNM_1448,events/faerun_arcane_brotherhood_events.txt
BRO.1449,fae_bro.1449,fae_bro,character_event,character_event,disaster,yes,no,0.333,2,6,score;from_scope;unsaved_scope,,EVTOPTA_MNM_1449;EVTDESC_MNM_1449,events/faerun_arcane_brotherhood_events.txt
BRO.1450,fae_bro.1450,fae_bro,character_event,character_event,disaster,yes,no,0.438,7,16,score;unsaved_scope,,EVTOPTA_MNM_1450;EVTDESC_MNM_1450,events/faerun_arcane_brotherhood_events.txt
BRO.1451,fae_bro.1451,fae_bro,character_event,character_event,faith,yes,no,0.273,3,11,score;from_scope;dead_call;unsaved_scope,BRO.1452;BRO.1455,EVTOPTA_MNM_1451;EVTOPTB_MNM_1451;EVTDESC_MNM_1451,events/faerun_arcane_brotherhood_events.txt
BRO.1452,fae_bro.1452,fae_bro,character_event,character_event,faith,yes,no,0.400,4,10,score;from_scope;dead_call;unsaved_scope,BRO.1453;BRO.1454,EVTOPTA_MNM_1452;EVTOPTB_MNM_1452;EVTDESC_MNM_1452,events/faerun_arcane_brotherhood_events.txt
BRO.1453,fae_bro.1453,fae_bro,character_event,character_event,witchcraft,yes,no,0.000,0,2,score;from_scope;unsaved_scope,,EVTOPTA_MNM_1453;EVTDESC_MNM_1453,events/faerun_arcane_brotherhood_events.txt
BRO.1454,fae_bro.1454,fae_bro,character_event,character_event,dungeon,yes,no,0.000,0,2,score,,EVTOPTA_MNM_1454;EVTDESC_MNM_1454,events/faerun_arcane_brotherhood_events.txt
BRO.1455,fae_bro.1455,fae_bro,character_event,character_event,faith,yes,no,0.000,0,2,score,,EVTOPTA_MNM_1455;EVTDESC_MNM_1455,events/faerun_arcane_brotherhood_events.txt
BRO.1456,fae_bro.1456,fae_bro,character_event,character_event,default,yes,yes,1.000,3,3,,,,events/faerun_arcane_brotherhood_events.txt
BRO.1611,fae_bro.1611,fae_bro,character_event,character_event,default,yes,no,0.000,0,2,score,,,events/faerun_arcane_brotherhood_events.txt
BRO.1800,fae_bro.1800,fae_bro,character_event,character_event,learning,yes,no,0.611,11,18,score;dead_call;unsaved_scope,BRO.1810;BRO.1815;BRO.1820;BRO.1825,EVTOPTA_MNM_1800;EVTOPTB_MNM_1800;EVTOPTC_MNM_1800;EVTOPTD_MNM_1800;EVTDESC_MNM_1800_A;EVTDESC_MNM_1800_B,events/faerun_arcane_brotherhood_events.txt
BRO.1801,fae_bro.1801,fae_bro,character_event,character_event,default,yes,no,0.333,1,3,score;from_scope;dead_call;unsaved_scope,BRO.1802,,events/faerun_arcane_brotherhood_events.txt
BRO.1802,,,society_quest_event,,,no,no,,,,society quest event; societies do not exist in CK3 (docs/mechanics_inventory.md),,,events/faerun_arcane_brotherhood_events.txt
BRO.1810,fae_bro.1810,fae_bro,character_event,character_event,war,yes,no,0.842,16,19,score;from_scope;dead_call;unsaved_scope,BRO.1811;BRO.1811;BRO.1811,EVTOPTA_MNM_1810;EVTOPTB_MNM_1810;EVTOPTC_MNM_1810;EVTDESC_MNM_1810,events/faerun_arcane_brotherhood_events.txt
BRO.1811,fae_bro.1811,fae_bro,character_event,character_event,default,yes,no,0.793,23,29,score;from_scope;dead_call;unsaved_scope,BRO.1812,,events/faerun_arcane_brotherhood_events.txt
BRO.1812,fae_bro.1812,fae_bro,character_event,character_event,war,yes,no,0.442,19,43,score;unsaved_scope,,EVTOPTA_MNM_1812;EVTOPTB_MNM_1812;EVTOPTC_MNM_1812;EVTDESC_MNM_1812_A;EVTDESC_MNM_1812_B;EVTDESC_MNM_1812_C,events/faerun_arcane_brotherhood_events.txt
BRO.1815,fae_bro.1815,fae_bro,character_event,character_event,hunt_activity,yes,no,0.842,16,19,score;from_scope;dead_call;unsaved_scope,BRO.1816;BRO.1816;BRO.1816,EVTOPTA_MNM_1815;EVTOPTB_MNM_1815;EVTOPTC_MNM_1815;EVTDESC_MNM_1815,events/faerun_arcane_brotherhood_events.txt
BRO.1816,fae_bro.1816,fae_bro,character_event,character_event,default,yes,no,0.793,23,29,score;from_scope;dead_call;unsaved_scope,BRO.1817,,events/faerun_arcane_brotherhood_events.txt
BRO.1817,fae_bro.1817,fae_bro,character_event,character_event,hunt_activity,yes,no,0.410,16,39,score;unsaved_scope,,EVTOPTA_MNM_1817;EVTOPTB_MNM_1817;EVTOPTC_MNM_1817;EVTDESC_MNM_1817_A;EVTDESC_MNM_1817_B;EVTDESC_MNM_1817_C,events/faerun_arcane_brotherhood_events.txt
BRO.1820,fae_bro.1820,fae_bro,character_event,character_event,stewardship,yes,no,0.842,16,19,score;from_scope;dead_call;unsaved_scope,BRO.1821;BRO.1821;BRO.1821,EVTOPTA_MNM_1820;EVTOPTB_MNM_1820;EVTOPTC_MNM_1820;EVTDESC_MNM_1820,events/faerun_arcane_brotherhood_events.txt
BRO.1821,fae_bro.1821,fae_bro,character_event,character_event,default,yes,no,0.793,23,29,score;from_scope;dead_call;unsaved_scope,BRO.1822,,events/faerun_arcane_brotherhood_events.txt
BRO.1822,fae_bro.1822,fae_bro,character_event,character_event,stewardship,yes,no,0.400,16,40,score;unsaved_scope,,EVTOPTA_MNM_1822;EVTOPTB_MNM_1822;EVTOPTC_MNM_1822;EVTDESC_MNM_1822_A;EVTDESC_MNM_1822_B;EVTDESC_MNM_1822_C,events/faerun_arcane_brotherhood_events.txt
BRO.1825,fae_bro.1825,fae_bro,character_event,character_event,default,yes,no,0.667,4,6,score,,,events/faerun_arcane_brotherhood_events.txt
BRO.200,fae_bro.200,fae_bro,character_event,character_event,witchcraft,yes,no,0.000,0,2,score;dead_call,BRO.201;BRO.202,EVTOPTA_BRO_200;EVTOPTB_BRO_200;EVTDESC_BRO_200,events/faerun_arcane_brotherhood_events.txt
BRO.201,fae_bro.201,fae_bro,character_event,character_event,witchcraft,yes,no,0.833,45,54,score;dead_call,BRO.203;BRO.204;BRO.205;BRO.206;BRO.207;BRO.208;BRO.209;BRO.210;BRO.211,EVTOPTA_BRO_201;EVTOPTB_BRO_201;EVTOPTC_BRO_201;EVTDESC_BRO_201,events/faerun_arcane_brotherhood_events.txt
BRO.202,fae_bro.202,fae_bro,character_event,character_event,witchcraft,yes,no,0.833,45,54,score;dead_call,BRO.203;BRO.204;BRO.205;BRO.206;BRO.207;BRO.208;BRO.209;BRO.210;BRO.211,EVTOPTA_BRO_202;EVTOPTB_BRO_202;EVTOPTC_BRO_202;EVTDESC_BRO_202,events/faerun_arcane_brotherhood_events.txt
BRO.203,fae_bro.203,fae_bro,character_event,character_event,witchcraft,yes,no,0.000,0,4,score,,EVTOPTA_BRO_203;EVTDESC_BRO_203,events/faerun_arcane_brotherhood_events.txt
BRO.204,fae_bro.204,fae_bro,character_event,character_event,witchcraft,yes,no,0.000,0,4,score,,EVTOPTA_BRO_204;EVTDESC_BRO_204,events/faerun_arcane_brotherhood_events.txt
BRO.205,fae_bro.205,fae_bro,character_event,character_event,witchcraft,yes,no,0.000,0,1,score,,EVTOPTA_BRO_205;EVTDESC_BRO_205,events/faerun_arcane_brotherhood_events.txt
BRO.206,fae_bro.206,fae_bro,character_event,character_event,witchcraft,yes,no,0.000,0,4,score,,EVTOPTA_BRO_206;EVTDESC_BRO_206,events/faerun_arcane_brotherhood_events.txt
BRO.207,fae_bro.207,fae_bro,character_event,character_event,witchcraft,yes,no,0.000,0,4,score,,EVTOPTA_BRO_207;EVTDESC_BRO_207,events/faerun_arcane_brotherhood_events.txt
BRO.208,fae_bro.208,fae_bro,character_event,character_event,witchcraft,yes,no,0.000,0,1,score,,EVTOPTA_BRO_208;EVTDESC_BRO_208,events/faerun_arcane_brotherhood_events.txt
BRO.209,fae_bro.209,fae_bro,character_event,character_event,witchcraft,yes,no,0.000,0,4,score,,EVTOPTA_BRO_209;EVTDESC_BRO_209,events/faerun_arcane_brotherhood_events.txt
BRO.210,fae_bro.210,fae_bro,character_event,character_event,witchcraft,yes,no,0.000,0,4,score,,EVTOPTA_BRO_210;EVTDESC_BRO_210,events/faerun_arcane_brotherhood_events.txt
BRO.211,fae_bro.211,fae_bro,character_event,character_event,witchcraft,yes,no,0.000,0,3,score,,EVTOPTA_BRO_211;EVTDESC_BRO_211,events/faerun_arcane_brotherhood_events.txt
BRO.300,fae_bro.300,fae_bro,character_event,character_event,learning,yes,no,0.286,2,7,score;dead_call,BRO.301;BRO.305;BRO.308,EVTOPTA_BRO_300;EVTOPTB_BRO_300;EVTOPTC_BRO_300;EVTDESC_BRO_300,events/faerun_arcane_brotherhood_events.txt
BRO.301,fae_bro.301,fae_bro,character_event,character_event,learning,yes,no,0.250,2,8,score;dead_call,BRO.302;BRO.303;BRO.304;BRO.302;BRO.303;BRO.304,EVTOPTA_BRO_301;EVTOPTB_BRO_301;EVTDESC_BRO_301,events/faerun_arcane_brotherhood_events.txt
BRO.302,fae_bro.302,fae_bro,character_event,character_event,default,yes,no,0.000,0,2,score;dead_call,BRO.311,EVTOPTA_BRO_302;EVTDESC_BRO_302,events/faerun_arcane_brotherhood_events.txt
BRO.303,fae_bro.303,fae_bro,character_event,character_event,default,yes,no,0.000,0,2,score;dead_call,BRO.312,EVTOPTA_BRO_303;EVTDESC_BRO_303,events/faerun_arcane_brotherhood_events.txt
BRO.304,fae_bro.304,fae_bro,character_event,character_event,disaster,yes,no,0.700,14,20,score,,EVTOPTA_BRO_304;EVTDESC_BRO_304,events/faerun_arcane_brotherhood_events.txt
BRO.305,fae_bro.305,fae_bro,character_event,character_event,learning,yes,no,0.250,2,8,score;dead_call,BRO.306;BRO.307;BRO.304;BRO.306;BRO.307;BRO.304,EVTOPTA_BRO_305;EVTOPTB_BRO_305;EVTDESC_BRO_305,events/faerun_arcane_brotherhood_events.txt
BRO.306,fae_bro.306,fae_bro,character_event,character_event,default,yes,no,0.000,0,2,score;dead_call,BRO.313,EVTOPTA_BRO_306;EVTDESC_BRO_306,events/faerun_arcane_brotherhood_events.txt
BRO.307,fae_bro.307,fae_bro,character_event,character_event,default,yes,no,0.000,0,2,score;dead_call,BRO.314,EVTOPTA_BRO_307;EVTDESC_BRO_307,events/faerun_arcane_brotherhood_events.txt
BRO.308,fae_bro.308,fae_bro,character_event,character_event,learning,yes,no,0.250,2,8,score;dead_call,BRO.309;BRO.310;BRO.304;BRO.309;BRO.310;BRO.304,EVTOPTA_BRO_308;EVTOPTB_BRO_308;EVTDESC_BRO_308,events/faerun_arcane_brotherhood_events.txt
BRO.309,fae_bro.309,fae_bro,character_event,character_event,learning,yes,no,0.000,0,2,score;dead_call,BRO.315,EVTOPTA_BRO_309;EVTDESC_BRO_309,events/faerun_arcane_brotherhood_events.txt
BRO.310,fae_bro.310,fae_bro,character_event,character_event,learning,yes,no,0.000,0,2,score;dead_call,BRO.316,EVTOPTA_BRO_310;EVTDESC_BRO_310,events/faerun_arcane_brotherhood_events.txt
BRO.311,fae_bro.311,fae_bro,character_event,character_event,default,yes,no,0.000,0,6,score;dead_call,BRO.311,EVTOPTA_BRO_311;EVTOPTB_BRO_311;EVTDESC_BRO_311,events/faerun_arcane_brotherhood_events.txt
BRO.312,fae_bro.312,fae_bro,character_event,character_event,default,yes,no,0.000,0,6,score;dead_call,BRO.312,EVTOPTA_BRO_311;EVTOPTB_BRO_311;EVTDESC_BRO_312,events/faerun_arcane_brotherhood_events.txt
BRO.313,fae_bro.313,fae_bro,character_event,character_event,default,yes,no,0.000,0,6,score;dead_call,BRO.313,EVTOPTA_BRO_311;EVTOPTB_BRO_311;EVTDESC_BRO_313,events/faerun_arcane_brotherhood_events.txt
BRO.314,fae_bro.314,fae_bro,character_event,character_event,default,yes,no,0.000,0,6,score;dead_call,BRO.314,EVTOPTA_BRO_311;EVTOPTB_BRO_311;EVTDESC_BRO_314,events/faerun_arcane_brotherhood_events.txt
BRO.315,fae_bro.315,fae_bro,character_event,character_event,learning,yes,no,0.000,0,6,score;dead_call,BRO.315,EVTOPTA_BRO_311;EVTOPTB_BRO_311;EVTDESC_BRO_315,events/faerun_arcane_brotherhood_events.txt
BRO.316,fae_bro.316,fae_bro,character_event,character_event,learning,yes,no,0.000,0,6,score;dead_call,BRO.316,EVTOPTA_BRO_311;EVTOPTB_BRO_311;EVTDESC_BRO_316,events/faerun_arcane_brotherhood_events.txt
BRO.500,fae_bro.500,fae_bro,character_event,character_event,mental_health,yes,no,0.545,6,11,score,,EVTOPTA_BRO_500;EVTOPTB_BRO_500;EVTDESC_BRO_500,events/faerun_arcane_brotherhood_events.txt
BRO.5107,fae_bro.5107,fae_bro,character_event,character_event,default,yes,no,0.600,3,5,score;from_scope;dead_call;unsaved_scope,BRO.5108,,events/faerun_arcane_brotherhood_events.txt
BRO.5108,fae_bro.5108,fae_bro,character_event,character_event,default,yes,no,0.600,6,10,score;dead_call,BRO.5108,,events/faerun_arcane_brotherhood_events.txt
BRO.5109,fae_bro.5109,fae_bro,character_event,character_event,learning,yes,no,0.188,3,16,score,,EVTOPTA_MNM_5109;EVTOPTB_MNM_5109;EVTOPTC_MNM_5109;EVTDESC_MNM_5109_hermetic;EVTDESC_MNM_5109_other_society;EVTDESC_MNM_5109_no_society;EVTDESC_MNM_5109_child,events/faerun_arcane_brotherhood_events.txt
