ck3_id,ck2_province,county,barony,is_capital,ck2_history_terrain,bitmap_ck3_terrain,final_ck3_terrain,outcome
2617,117,c_fyraven,b_toaketh,no,forest,plains,forest,applied_weak_bitmap
2618,1789,c_tulmene,b_tulmene,yes,forest,plains,forest,applied_capital
2619,1789,c_tulmene,b_monguldarath,no,forest,plains,forest,applied_weak_bitmap
2632,119,c_starspur,b_zazesspur,yes,mountain,plains,mountains,applied_capital
2633,119,c_starspur,b_karlaggar,no,mountain,plains,mountains,applied_weak_bitmap
2634,119,c_starspur,b_oldspire,no,mountain,hills,hills,kept_strong_bitmap
2635,155,c_dunod,b_dunod,yes,hills,hills,hills,already_agreed
2636,155,c_dunod,b_pansemil,no,hills,hills,hills,already_agreed
2637,124,c_uluran,b_uluran_keep,yes,mountain,hills,mountains,applied_capital
2638,124,c_uluran,b_tresper_hall,no,mountain,hills,hills,kept_strong_bitmap
2642,1572,c_zaz_in_vintor,b_marakir,yes,hills,plains,hills,applied_capital
2643,1572,c_zaz_in_vintor,b_hhune,no,hills,plains,hills,applied_weak_bitmap
2644,1572,c_zaz_in_vintor,b_venazir,no,hills,plains,hills,applied_weak_bitmap
2648,122,c_elemetar,b_myratma,yes,farmlands,plains,farmlands,applied_capital
2649,122,c_elemetar,b_khaarysaim,no,farmlands,plains,farmlands,applied_weak_bitmap
2656,128,c_clovis_fields,b_clovis_fields,yes,farmlands,plains,farmlands,applied_capital
2657,128,c_clovis_fields,b_ezzagard,no,farmlands,plains,farmlands,applied_weak_bitmap
2676,1717,c_pehrrifaal,b_mytran,yes,plains,plains,plains,already_agreed
2677,137,c_suldanessellar,b_suldanessellar,yes,forest,plains,forest,applied_capital
2678,137,c_suldanessellar,b_swanmays_glade,no,forest,forest,forest,already_agreed
2679,137,c_suldanessellar,b_kings_tree,no,forest,forest,forest,already_agreed
2680,137,c_suldanessellar,b_nebulae_pool,no,forest,plains,forest,applied_weak_bitmap
2681,137,c_suldanessellar,b_kinbranch,no,forest,plains,forest,applied_weak_bitmap
2682,158,c_moonglade,b_eights_tree,yes,forest,plains,forest,applied_capital
2683,158,c_moonglade,b_zoastrias_stand,no,forest,plains,forest,applied_weak_bitmap
2684,158,c_moonglade,b_eldaths_gate,no,forest,plains,forest,applied_weak_bitmap
2685,1715,c_nymphwood,b_nymphwood,yes,forest,plains,forest,applied_capital
2686,138,c_mytharan_woods,b_myth_rhynn,yes,forest,plains,forest,applied_capital
2687,138,c_mytharan_woods,b_cairn_wheel,no,forest,plains,forest,applied_weak_bitmap
2688,1164,c_kalmins_grove,b_kalmins_grove,yes,forest,forest,forest,already_agreed
2689,1164,c_kalmins_grove,b_old_oak_dell,no,forest,plains,forest,applied_weak_bitmap
2690,1164,c_kalmins_grove,b_hunters_tree,no,forest,forest,forest,already_agreed
2691,157,c_the_shield,b_council_glade,yes,forest,plains,forest,applied_capital
2692,157,c_the_shield,b_tall_trees,no,forest,forest,forest,already_agreed
2693,2507,c_ust_natha,b_baenth,no,subterranean,plains,mountains,applied_weak_bitmap
2694,2507,c_ust_natha,b_ichein,no,subterranean,plains,mountains,applied_weak_bitmap
2696,224,c_ruathym,b_ruathym,yes,coastal,taiga,taiga,kept_rule
2697,224,c_ruathym,b_holgerstead,no,coastal,taiga,taiga,kept_rule
2698,1179,c_axard,b_rethgaard,yes,coastal,taiga,taiga,kept_rule
2699,1180,c_nerth,b_nerth,yes,coastal,taiga,taiga,kept_rule
2700,225,c_the_icepeak,b_aurilssbarg,yes,coastal,hills,hills,kept_rule
2701,226,c_gundarlun,b_gundbarg,yes,coastal,hills,hills,kept_rule
2702,228,c_purple_rocks,b_ulf_of_thuger,yes,coastal,taiga,taiga,kept_rule
2703,227,c_tuern,b_uttersea,yes,coastal,taiga,taiga,kept_rule
2704,229,c_umukek,b_umukek,yes,coastal,taiga,taiga,kept_rule
2705,2513,c_svardborg,b_svardborg,yes,glacier,taiga,taiga,already_agreed
2706,219,c_wave_rocks,b_tower_of_storms,yes,coastal,taiga,taiga,kept_rule
2707,213,c_gullrocks,b_gull_nest,yes,coastal,plains,plains,kept_rule
2708,1127,c_the_teeth,b_barth,yes,coastal,plains,plains,kept_rule
2720,308,c_callidyrr,b_caer_callidyrr,yes,forest,plains,forest,applied_capital
2721,308,c_callidyrr,b_lehigh,no,forest,plains,forest,applied_weak_bitmap
2722,308,c_callidyrr,b_llandeilo,no,forest,plains,forest,applied_weak_bitmap
2723,310,c_stagford,b_stagford,yes,forest,plains,forest,applied_capital
2730,2688,c_dernall,b_doncastle,yes,forest,plains,forest,applied_capital
2731,2688,c_dernall,b_aithelar,no,forest,plains,forest,applied_weak_bitmap
2734,314,c_hardang,b_hardangheight,yes,hills,hills,hills,already_agreed
2735,315,c_sunder,b_sunderstaad,yes,hills,plains,hills,applied_capital
2738,1567,c_fairheight,b_blackstone,yes,mountain,hills,mountains,applied_capital
2739,1567,c_fairheight,b_white_rock,no,mountain,hills,hills,kept_strong_bitmap
2740,220,c_westphal,b_caer_westphal,yes,coastal,plains,plains,kept_rule
2743,326,c_shrouded_lands,b_fenton,yes,marsh,plains,wetlands,applied_capital
2749,318,c_synnoria,b_argen_tellirynd,yes,mountain,hills,mountains,applied_capital
2750,320,c_myrloch_vale,b_deepglen,yes,forest,plains,forest,applied_capital
2751,320,c_myrloch_vale,b_mal_temesis,no,forest,plains,forest,applied_weak_bitmap
2752,320,c_myrloch_vale,b_blackhoof,no,forest,hills,hills,kept_strong_bitmap
2753,320,c_myrloch_vale,b_shee_pool,no,forest,hills,hills,kept_strong_bitmap
2754,214,c_flamsterd,b_flamsterd,yes,coastal,hills,hills,kept_rule
2755,323,c_winterglen,b_citadel_umbra,yes,forest,plains,forest,applied_capital
2756,323,c_winterglen,b_taeya,no,forest,plains,forest,applied_weak_bitmap
2757,322,c_cambro,b_darkhorn_castle,yes,hills,plains,hills,applied_capital
2758,322,c_cambro,b_cambro,no,hills,plains,hills,applied_weak_bitmap
2759,324,c_codsbay,b_codscove,yes,marsh,plains,wetlands,applied_capital
2761,316,c_dynnegall,b_dynnegall,yes,hills,plains,hills,applied_capital
2763,221,c_sunset,b_sunset,yes,coastal,plains,plains,kept_rule
2764,217,c_frostfenn,b_rogarsheim,yes,hills,plains,hills,applied_capital
2765,218,c_grondsgrunn,b_arndtbergon,yes,hills,plains,hills,applied_capital
2766,215,c_norheim,b_hammerstaad,yes,coastal,hills,hills,kept_rule
2767,216,c_korinn,b_caftenor,yes,coastal,hills,hills,kept_rule
2769,1401,c_northwind,b_graystaad,yes,coastal,hills,hills,kept_rule
2770,2659,c_iron_keep,b_trondhelm,yes,hills,plains,hills,applied_capital
2771,223,c_mintarn,b_mintarn,yes,coastal,plains,plains,kept_rule
2772,232,c_cimarine_isles,b_branestria,yes,coastal,plains,plains,kept_rule
2773,230,c_the_whalebones,b_finback,yes,coastal,taiga,taiga,kept_rule
2774,659,c_unthalass,b_unthalass,yes,farmlands,plains,farmlands,applied_capital
2775,659,c_unthalass,b_rijath,no,farmlands,plains,farmlands,applied_weak_bitmap
2776,659,c_unthalass,b_narr,no,farmlands,plains,farmlands,applied_weak_bitmap
2777,659,c_unthalass,b_barina,no,farmlands,plains,farmlands,applied_weak_bitmap
2782,2453,c_tomb_hills,b_nuz,yes,hills,hills,hills,already_agreed
2783,2453,c_tomb_hills,b_tell_keggri,no,hills,plains,hills,applied_weak_bitmap
2784,2453,c_tomb_hills,b_unzez_os,no,hills,plains,hills,applied_weak_bitmap
2785,664,c_firetrees,b_firetrees,yes,hills,plains,hills,applied_capital
2786,664,c_firetrees,b_kingsarch,no,hills,plains,hills,applied_weak_bitmap
2787,664,c_firetrees,b_sige,no,hills,plains,hills,applied_weak_bitmap
2791,658,c_ship_of_the_gods,b_eye_of_insight,yes,coastal,plains,plains,kept_rule
2804,665,c_angol,b_angol,yes,farmlands,plains,farmlands,applied_capital
2805,665,c_angol,b_arojas,no,farmlands,plains,farmlands,applied_weak_bitmap
2806,1754,c_quretta,b_quretta,yes,farmlands,plains,farmlands,applied_capital
2807,2460,c_ashfields,b_niltuk,yes,farmlands,plains,farmlands,applied_capital
2808,2460,c_ashfields,b_gilamuth,no,farmlands,plains,farmlands,applied_weak_bitmap
2811,663,c_kaoll,b_kaoll,yes,farmlands,plains,farmlands,applied_capital
2812,663,c_kaoll,b_chiosina,no,farmlands,plains,farmlands,applied_weak_bitmap
2813,2458,c_sekras,b_sekras,yes,farmlands,plains,farmlands,applied_capital
2814,2458,c_sekras,b_ruinspoke,no,farmlands,plains,farmlands,applied_weak_bitmap
2815,2458,c_sekras,b_oss,no,farmlands,plains,farmlands,applied_weak_bitmap
2821,2452,c_smoking_mountains,b_arsof,yes,mountain,hills,mountains,applied_capital
2822,2452,c_smoking_mountains,b_citadel_of_black_ash,no,mountain,hills,hills,kept_strong_bitmap
2823,667,c_black_ash_plain,b_ashenstars,yes,desert,desert,desert,already_agreed
2824,673,c_uthangol,b_uthangol,yes,hills,plains,hills,applied_capital
2825,673,c_uthangol,b_ari_ethos,no,hills,plains,hills,applied_weak_bitmap
2826,2459,c_riders_to_the_sky,b_shuruppak,yes,mountain,hills,mountains,applied_capital
2827,670,c_sadamzar,b_sadamzar,yes,farmlands,plains,farmlands,applied_capital
2828,670,c_sadamzar,b_outava,no,farmlands,plains,farmlands,applied_weak_bitmap
2829,662,c_methwood,b_methwood,yes,forest,plains,forest,applied_capital
2830,2454,c_east_methwood,b_myth_valorthae,yes,forest,plains,forest,applied_capital
2836,1121,c_thonns_fist,b_thonns_fist,yes,coastal,plains,plains,kept_rule
2837,1416,c_shamandra,b_shamandra,yes,coastal,plains,plains,kept_rule
2838,1030,c_laothkund,b_laothkund,yes,marsh,plains,wetlands,applied_capital
2839,1030,c_laothkund,b_enus,no,marsh,plains,wetlands,applied_weak_bitmap
2840,1052,c_taskaunt,b_taskaunt,yes,marsh,wetlands,wetlands,already_agreed
2841,1052,c_taskaunt,b_lasdur,no,marsh,plains,wetlands,applied_weak_bitmap
2842,1053,c_tilbrand,b_tilbrand,yes,marsh,plains,wetlands,applied_capital
2843,1053,c_tilbrand,b_ritherhithe,no,marsh,plains,wetlands,applied_weak_bitmap
2844,2495,c_nethra,b_nethra,yes,marsh,plains,wetlands,applied_capital
2845,2495,c_nethra,b_teth,no,marsh,wetlands,wetlands,already_agreed
2846,1014,c_umber_marsh,b_autumant,yes,marsh,wetlands,wetlands,already_agreed
2858,580,c_soorenar,b_soorenar,yes,farmlands,plains,farmlands,applied_capital
2859,580,c_soorenar,b_pleham,no,farmlands,plains,farmlands,applied_weak_bitmap
2860,580,c_soorenar,b_arikrlundr,no,farmlands,plains,farmlands,applied_weak_bitmap
2866,628,c_maerchwoods,b_calmaersor,yes,forest,plains,forest,applied_capital
2868,629,c_maerduuth,b_maerduuth,yes,hills,hills,hills,already_agreed
2869,629,c_maerduuth,b_uslin,no,hills,hills,hills,already_agreed
2870,629,c_maerduuth,b_saden,no,hills,hills,hills,already_agreed
2871,630,c_akanax,b_akanax,yes,hills,plains,hills,applied_capital
2872,630,c_akanax,b_tulach,no,hills,plains,hills,applied_weak_bitmap
2873,617,c_avax,b_avax,yes,hills,plains,hills,applied_capital
2874,617,c_avax,b_tevilla,no,hills,hills,hills,already_agreed
2875,2432,c_maerwatch,b_chelms_roost,yes,hills,hills,hills,already_agreed
2876,2432,c_maerwatch,b_mantan,no,hills,hills,hills,already_agreed
2877,623,c_luthcheq,b_war_college,yes,farmlands,plains,farmlands,applied_capital
2878,623,c_luthcheq,b_luthcheq,no,farmlands,plains,farmlands,applied_weak_bitmap
2879,623,c_luthcheq,b_house_of_tchazzar,no,farmlands,plains,farmlands,applied_weak_bitmap
2880,2433,c_heptios,b_heptios,yes,hills,plains,hills,applied_capital
2881,2433,c_heptios,b_nekala,no,hills,plains,hills,applied_weak_bitmap
2882,671,c_adder_swamp,b_baex,yes,marsh,wetlands,wetlands,already_agreed
2883,624,c_mordulkin,b_mordulkin,yes,farmlands,plains,farmlands,applied_capital
2884,624,c_mordulkin,b_toreus,no,farmlands,plains,farmlands,applied_weak_bitmap
2888,632,c_thulbane,b_thulbane,yes,hills,hills,hills,already_agreed
2889,2417,c_fields_of_pryollus,b_aktyn,yes,hills,plains,hills,applied_capital
2890,2417,c_fields_of_pryollus,b_gonnach,no,hills,plains,hills,applied_weak_bitmap
2891,634,c_jade_hills,b_askix,yes,hills,plains,hills,applied_capital
2892,634,c_jade_hills,b_bratun,no,hills,hills,hills,already_agreed
2893,634,c_jade_hills,b_leeside,no,hills,plains,hills,applied_weak_bitmap
2895,3,c_daggerford,b_ducal_castle,yes,farmlands,farmlands,farmlands,already_agreed
2896,3,c_daggerford,b_daggerford,no,farmlands,plains,farmlands,applied_weak_bitmap
2897,3,c_daggerford,b_morninglow_tower,no,farmlands,plains,farmlands,applied_weak_bitmap
2898,1163,c_bowshot,b_bowshot,yes,farmlands,plains,farmlands,applied_capital
2899,1163,c_bowshot,b_gillians_hill,no,farmlands,hills,hills,kept_strong_bitmap
2900,1163,c_bowshot,b_roosting_griffon,no,farmlands,plains,farmlands,applied_weak_bitmap
2901,1410,c_lizard_marsh,b_cromms_hold,yes,marsh,wetlands,wetlands,already_agreed
2902,1410,c_lizard_marsh,b_rock_island,no,marsh,wetlands,wetlands,already_agreed
2903,22,c_ardeepsward,b_floshin_manor,yes,farmlands,plains,farmlands,applied_capital
2904,22,c_ardeepsward,b_the_selpir,no,farmlands,hills,hills,kept_strong_bitmap
2905,1448,c_open_marches,b_seatower_of_ilinyth,yes,plains,plains,plains,already_agreed
2906,1448,c_open_marches,b_scathril,no,plains,plains,plains,already_agreed
2907,1448,c_open_marches,b_moon_isle,no,plains,plains,plains,already_agreed
2908,58,c_trollbark_forest,b_watchtower_of_syorathil,yes,forest,plains,forest,applied_capital
2909,58,c_trollbark_forest,b_fiddlers_pass,no,forest,plains,forest,applied_weak_bitmap
2910,58,c_trollbark_forest,b_banshee_woods,no,forest,plains,forest,applied_weak_bitmap
2911,1696,c_orbedal,b_orbedal_tower,yes,hills,plains,hills,applied_capital
2912,385,c_misty_forest,b_altand,yes,forest,plains,forest,applied_capital
2913,385,c_misty_forest,b_elderstone,no,forest,hills,hills,kept_strong_bitmap
2914,1707,c_eldaths_water,b_eldaths_water,yes,forest,plains,forest,applied_capital
2915,112,c_evereska,b_cloudcrown,yes,mountain,hills,mountains,applied_capital
2916,112,c_evereska,b_evereska,no,mountain,hills,hills,kept_strong_bitmap
2917,112,c_evereska,b_shaeradim,no,mountain,hills,hills,kept_strong_bitmap
2918,112,c_evereska,b_the_sisters,no,mountain,mountains,mountains,already_agreed
2919,112,c_evereska,b_fountainheart_of_shimmering_gold,no,mountain,hills,hills,kept_strong_bitmap
2920,113,c_greycloak_hills,b_greyhome,yes,hills,hills,hills,already_agreed
2921,113,c_greycloak_hills,b_halfway_inn,no,hills,plains,hills,applied_weak_bitmap
2922,101,c_najara,b_ssthartissssum,yes,hills,plains,hills,applied_capital
2924,102,c_forest_of_wyrms,b_serpents_cowl,yes,forest,plains,forest,applied_capital
2925,97,c_serpent_hills,b_sskhanaja,yes,hills,hills,hills,already_agreed
2926,111,c_chelimber,b_dunkapple_castle,yes,marsh,wetlands,wetlands,already_agreed
2928,109,c_lonely_moor,b_aumvors_castle,yes,hills,wetlands,hills,applied_capital
2929,110,c_forgotten_forest,b_oaksong_tower,yes,forest,hills,forest,applied_capital
2930,1238,c_battle_of_bones,b_keep_of_pale_night,yes,hills,plains,hills,applied_capital
2932,115,c_well_of_dragons,b_well_of_dragons,yes,hills,plains,hills,applied_capital
2933,115,c_well_of_dragons,b_lady_dove,no,hills,hills,hills,already_agreed
2934,115,c_well_of_dragons,b_skull_gorge,no,hills,plains,hills,applied_weak_bitmap
2937,6,c_dragonspear,b_dragonspear_castle,yes,plains,plains,plains,already_agreed
2939,68,c_ebenfar,b_ebenfar,yes,hills,hills,hills,already_agreed
2940,68,c_ebenfar,b_hark,no,hills,hills,hills,already_agreed
2941,98,c_hammer_hall,b_hammer_hall,yes,hills,hills,hills,already_agreed
2942,99,c_the_rockshaws,b_greenleaf_vale,yes,hills,hills,hills,already_agreed
2943,2439,c_westfells,b_mistfells,yes,hills,hills,hills,already_agreed
2944,1706,c_orogoth,b_orogoth,yes,hills,hills,hills,already_agreed
2945,104,c_llorkh,b_llorkh,yes,hills,taiga,hills,applied_capital
2946,104,c_llorkh,b_iron_hill,no,hills,hills,hills,already_agreed
2947,1151,c_dawn_pass,b_parnast,yes,hills,hills,hills,already_agreed
2948,1151,c_dawn_pass,b_dawn_pass,no,hills,hills,hills,already_agreed
2952,60,c_southwood,b_highluthholt,yes,forest,plains,forest,applied_capital
2971,1304,c_sorghum_fields,b_lo_pan,yes,farmlands,wetlands,farmlands,applied_capital
2972,1304,c_sorghum_fields,b_xinhai,no,farmlands,wetlands,wetlands,kept_strong_bitmap
2989,1772,c_zhoman,b_zhoman,yes,hills,hills,hills,already_agreed
2994,1372,c_akshu,b_akshu,yes,forest,hills,forest,applied_capital
2995,1372,c_akshu,b_mudanxing,no,forest,forest,forest,already_agreed
2996,1372,c_akshu,b_qingmay,no,forest,plains,forest,applied_weak_bitmap
3057,1695,c_kuo_meilan,b_kuo_meilan,yes,plains,steppe,plains,applied_capital
3071,1366,c_kochung,b_kochung,yes,forest,plains,forest,applied_capital
3072,1366,c_kochung,b_hengwei,no,forest,jungle,jungle,kept_strong_bitmap
3079,1365,c_yao_sai,b_yao_sai,yes,forest,jungle,forest,applied_capital
3080,1365,c_yao_sai,b_baohou,no,forest,jungle,jungle,kept_strong_bitmap
3086,1370,c_taishan,b_taishan,yes,forest,plains,forest,applied_capital
3087,1370,c_taishan,b_nanxing,no,forest,plains,forest,applied_weak_bitmap
3088,1371,c_saigai,b_saigai,yes,forest,jungle,forest,applied_capital
3089,1371,c_saigai,b_tenghai,no,forest,plains,forest,applied_weak_bitmap
3090,1371,c_saigai,b_hunhai,no,forest,jungle,jungle,kept_strong_bitmap
3118,854,c_sentinel_spire,b_fortress_of_the_old_man,yes,mountain,hills,mountains,applied_capital
3119,854,c_sentinel_spire,b_budaarcha,no,mountain,steppe,steppe,kept_strong_bitmap
3120,854,c_sentinel_spire,b_chintshen,no,mountain,steppe,steppe,kept_strong_bitmap
3134,885,c_hatgiainli,b_hatgiainli,yes,forest,taiga,forest,applied_capital
3135,1780,c_abarun,b_abarun,yes,arctic,taiga,taiga,already_agreed
3142,876,c_nagoo,b_nagoo,yes,hills,hills,hills,already_agreed
3145,893,c_bara,b_bara,yes,hills,desert,hills,applied_capital
3171,858,c_umberwood,b_byog,yes,forest,forest,forest,already_agreed
3172,1783,c_bahat,b_bahat,yes,forest,forest,forest,already_agreed
3173,2307,c_the_great_spire,b_treley,yes,coastal,taiga,taiga,kept_rule
3179,1322,c_kuning,b_simbilan,yes,jungle,jungle,jungle,already_agreed
3180,1762,c_aval,b_potong,yes,jungle,forest,jungle,applied_capital
3182,2488,c_jakadiri,b_thapadan,yes,jungle,jungle,jungle,already_agreed
3183,2487,c_panjang_river,b_kanori,yes,jungle,forest,jungle,applied_capital
3184,2489,c_detar_land,b_saridang,yes,jungle,forest,jungle,applied_capital
3185,2490,c_chulacca,b_barit,yes,jungle,jungle,jungle,already_agreed
3186,2491,c_lunru,b_tapakgan,yes,jungle,forest,jungle,applied_capital
3187,1167,c_hernes_wood,b_funashi,yes,jungle,jungle,jungle,already_agreed
3188,1190,c_anktarina,b_anktarina,yes,plains,plains,plains,already_agreed
3189,1761,c_upper_sempadan,b_amithiph,yes,jungle,forest,jungle,applied_capital
3190,1170,c_tshalkha,b_tshalkha,yes,jungle,plains,jungle,applied_capital
3191,2331,c_senia_plateau,b_senia,yes,mountain,hills,mountains,applied_capital
3192,1168,c_jhalolokati,b_jhalolokati,yes,jungle,plains,jungle,applied_capital
3194,1169,c_odesh,b_battachi,yes,jungle,forest,jungle,applied_capital
3195,1520,c_bukitega,b_bukitega,yes,jungle,plains,jungle,applied_capital
3196,1519,c_narodara,b_narodara,yes,jungle,plains,jungle,applied_capital
3197,1389,c_silapathar,b_silapathar,yes,jungle,jungle,jungle,already_agreed
3200,1511,c_jeranjah,b_jeranjah,yes,jungle,jungle,jungle,already_agreed
3201,1510,c_samphos,b_samphos,yes,jungle,jungle,jungle,already_agreed
3202,1518,c_tayabuk,b_tayabuk,yes,jungle,plains,jungle,applied_capital
3203,1517,c_nathenje,b_nathenje,yes,jungle,plains,jungle,applied_capital
3204,1505,c_kajiaruti,b_kajiaruti,yes,jungle,jungle,jungle,already_agreed
3205,1506,c_hudariyah,b_hudariyah,yes,jungle,jungle,jungle,already_agreed
3206,1508,c_sigram,b_sigram,yes,jungle,jungle,jungle,already_agreed
3207,1504,c_al_hanieh,b_al_hanieh,yes,jungle,plains,jungle,applied_capital
3208,1507,c_giniracha,b_giniracha,yes,coastal,plains,plains,kept_rule
3209,1514,c_nawal,b_nawal,yes,jungle,plains,jungle,applied_capital
3210,1513,c_tadabbur,b_tadabbur,yes,jungle,jungle,jungle,already_agreed
3211,1513,c_tadabbur,b_al_hamidiyah,no,jungle,plains,jungle,applied_weak_bitmap
3212,1513,c_tadabbur,b_ronralal,no,jungle,jungle,jungle,already_agreed
3213,1515,c_gimise,b_gimise,yes,jungle,plains,jungle,applied_capital
3215,1509,c_sariban,b_sariban,yes,jungle,plains,jungle,applied_capital
3216,1467,c_huzuz,b_huzuz,yes,farmlands,plains,farmlands,applied_capital
3217,1467,c_huzuz,b_gamremah,no,farmlands,desert,desert,kept_strong_bitmap
3218,1467,c_huzuz,b_sadabad,no,farmlands,plains,farmlands,applied_weak_bitmap
3252,1453,c_hiyal,b_hiyal,yes,farmlands,plains,farmlands,applied_capital
3253,1453,c_hiyal,b_jurdaiya,no,farmlands,plains,farmlands,applied_weak_bitmap
3254,1453,c_hiyal,b_hamuwa,no,farmlands,plains,farmlands,applied_weak_bitmap
3255,1453,c_hiyal,b_sabus,no,farmlands,plains,farmlands,applied_weak_bitmap
3267,1474,c_fahhas,b_fahhas,yes,farmlands,plains,farmlands,applied_capital
3268,1474,c_fahhas,b_sabam,no,farmlands,plains,farmlands,applied_weak_bitmap
3269,1474,c_fahhas,b_shamai,no,farmlands,desert,desert,kept_strong_bitmap
3279,1476,c_hitan_island,b_sibbaqiyah,yes,coastal,desert,desert,kept_rule
3280,1476,c_hitan_island,b_nasad,no,coastal,desert,desert,kept_rule
3281,1475,c_sumuk_island,b_alarah,yes,coastal,desert,desert,kept_rule
3282,2375,c_risha,b_al_jarracha,yes,coastal,desert,desert,kept_rule
3283,1483,c_al_faraq_islands,b_faihakus,yes,coastal,desert,desert,kept_rule
3296,1471,c_hilm,b_hilm,yes,farmlands,plains,farmlands,applied_capital
3297,1471,c_hilm,b_zarwuya,no,farmlands,desert,desert,kept_strong_bitmap
3298,1471,c_hilm,b_raleem,no,farmlands,desert,desert,kept_strong_bitmap
3299,1471,c_hilm,b_as_bidbiyat,no,farmlands,desert,desert,kept_strong_bitmap
3305,1396,c_qudra,b_qudra,yes,farmlands,plains,farmlands,applied_capital
3306,1396,c_qudra,b_hamsaad,no,farmlands,plains,farmlands,applied_weak_bitmap
3307,1396,c_qudra,b_jawfah,no,farmlands,plains,farmlands,applied_weak_bitmap
3308,1396,c_qudra,b_ain_smafarik,no,farmlands,plains,farmlands,applied_weak_bitmap
3347,1563,c_tajar,b_tajar,yes,farmlands,plains,farmlands,applied_capital
3348,1563,c_tajar,b_baharoud,no,farmlands,desert,desert,kept_strong_bitmap
3349,1563,c_tajar,b_miladis,no,farmlands,desert,desert,kept_strong_bitmap
3364,945,c_muluk,b_muluk,yes,farmlands,plains,farmlands,applied_capital
3365,945,c_muluk,b_ashfah,no,farmlands,desert,desert,kept_strong_bitmap
3366,945,c_muluk,b_athuw,no,farmlands,desert,desert,kept_strong_bitmap
3368,2501,c_maharas_vale,b_maharas_vale,yes,mountain,hills,mountains,applied_capital
3372,950,c_hafaya,b_hafaya,yes,farmlands,plains,farmlands,applied_capital
3373,950,c_hafaya,b_yabah,no,farmlands,desert,desert,kept_strong_bitmap
3374,950,c_hafaya,b_umm_gafago,no,farmlands,desert,desert,kept_strong_bitmap
3375,950,c_hafaya,b_dammaydah,no,farmlands,desert,desert,kept_strong_bitmap
3388,2500,c_mazat,b_mazat,yes,mountain,hills,mountains,applied_capital
3389,940,c_hawa,b_hawa,yes,coastal,plains,plains,kept_rule
3390,940,c_hawa,b_safe_cove,no,coastal,plains,plains,kept_rule
3391,940,c_hawa,b_diraraht,no,coastal,desert,desert,kept_rule
3392,940,c_hawa,b_tissemgara,no,coastal,plains,plains,kept_rule
3393,939,c_ghajar,b_ghajar,yes,coastal,plains,plains,kept_rule
3394,939,c_ghajar,b_muscat,no,coastal,plains,plains,kept_rule
3395,941,c_the_eyes,b_al_oyun,yes,coastal,desert,desert,kept_rule
3396,941,c_the_eyes,b_mabb,no,coastal,plains,plains,kept_rule
3397,942,c_al_azra,b_al_azra,yes,coastal,plains,plains,kept_rule
3398,942,c_al_azra,b_khanala,no,coastal,plains,plains,kept_rule
3399,943,c_al_harir,b_al_harir,yes,coastal,plains,plains,kept_rule
3400,943,c_al_harir,b_sedfan,no,coastal,desert,desert,kept_rule
3401,944,c_the_wizards_reach,b_ghadal,yes,coastal,plains,plains,kept_rule
3402,944,c_the_wizards_reach,b_kaha,no,coastal,desert,desert,kept_rule
3403,1218,c_nemoree_isles,b_nemoree_high,yes,coastal,plains,plains,kept_rule
3404,1124,c_far_nemoree,b_far_nemoree,yes,coastal,plains,plains,kept_rule
3405,934,c_the_bird,b_al_tir,yes,coastal,desert,desert,kept_rule
3406,934,c_the_bird,b_quyah,no,coastal,desert,desert,kept_rule
3407,1351,c_lahib_island,b_lahib,yes,coastal,desert,desert,kept_rule
3408,935,c_the_dancer,b_al_raqsa,yes,coastal,desert,desert,kept_rule
3409,935,c_the_dancer,b_kerkejez,no,coastal,desert,desert,kept_rule
3410,1339,c_the_fortress,b_al_qalat,yes,coastal,desert,desert,kept_rule
3411,1339,c_the_fortress,b_rouinet,no,coastal,desert,desert,kept_rule
3412,1538,c_dahab_island,b_al_fujinat,yes,coastal,desert,desert,kept_rule
3413,936,c_the_dune,b_jarazah,no,coastal,desert,desert,kept_rule
3414,938,c_the_camels_hump,b_ravenwing,yes,coastal,plains,plains,kept_rule
3415,938,c_the_camels_hump,b_daramabar,no,coastal,plains,plains,kept_rule
3416,937,c_the_chador,b_muzefroun,yes,coastal,plains,plains,kept_rule
3417,937,c_the_chador,b_as_saniyah,no,coastal,plains,plains,kept_rule
3429,2119,c_kiasia,b_kiasia,yes,jungle,forest,jungle,applied_capital
3430,2119,c_kiasia,b_maligi,no,jungle,hills,hills,kept_strong_bitmap
3431,2119,c_kiasia,b_gisetara,no,jungle,jungle,jungle,already_agreed
3435,2117,c_mekebat,b_mekebat,yes,jungle,plains,jungle,applied_capital
3436,2117,c_mekebat,b_indole,no,jungle,plains,jungle,applied_weak_bitmap
3437,2117,c_mekebat,b_kinana,no,jungle,forest,forest,kept_strong_bitmap
3438,2372,c_ndoto,b_morgala,yes,coastal,desert,desert,kept_rule
3439,2373,c_nyangumi,b_chalasam,yes,coastal,desert,desert,kept_rule
3440,2369,c_kupoteza,b_kupote,yes,coastal,plains,plains,kept_rule
3441,2370,c_damu,b_emu,yes,coastal,desert,desert,kept_rule
3442,2371,c_mnyama,b_morgu,yes,coastal,desert,desert,kept_rule
3443,2368,c_amekufa,b_kufa,yes,coastal,desert,desert,kept_rule
3444,2368,c_amekufa,b_amekufa,no,coastal,desert,desert,kept_rule
3445,2368,c_amekufa,b_mukafa,no,coastal,plains,plains,kept_rule
