field,value,uses
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1248, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1249, key='OR', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1250, key='culture', op='=', value='orc', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1251, key='culture', op='=', value='orog', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1252, key='culture', op='=', value='tanarukk', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1255, key='picture', op='=', value='GFX_evt_orcs', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1258, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1259, key='OR', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1260, key='culture_group', op='=', value='taan_group', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1261, key='culture', op='=', value='shaaran', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1262, key='culture', op='=', value='arkaiun', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1263, key='culture', op='=', value='nar', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1266, key='picture', op='=', value='GFX_evt_steppe_mercenaries', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1304, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1304, key='FROM', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1304, key='NOT', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1304, key='government', op='=', value='nomadic_tribal_government', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1305, key='picture', op='=', value='GFX_evt_large_army', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1312, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1312, key='FROM', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1312, key='culture', op='=', value='aslanlar', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1313, key='picture', op='=', value='GFX_evt_moors', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1320, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1320, key='FROM', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1320, key='culture', op='=', value='eraka', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1321, key='picture', op='=', value='GFX_evt_savage_frontier', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1328, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1328, key='FROM', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1328, key='culture', op='=', value='gnoll', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1329, key='picture', op='=', value='GFX_evt_gnoll_1', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1336, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1336, key='FROM', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1336, key='culture', op='=', value='wemic', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1337, key='picture', op='=', value='GFX_evt_wemic', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1344, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1344, key='FROM', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1344, key='culture', op='=', value='centaur', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1345, key='picture', op='=', value='GFX_evt_centaur_1', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1362, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1363, key='FROM', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1364, key='OR', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1365, key='culture', op='=', value='goblin', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1366, key='culture', op='=', value='batiri', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1367, key='culture', op='=', value='bakemono', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1368, key='culture', op='=', value='hobgoblin', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1369, key='culture', op='=', value='bugbear', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1373, key='picture', op='=', value='GFX_evt_goblins', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1388, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1389, key='FROM', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1390, key='OR', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1391, key='culture', op='=', value='orc', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1392, key='culture', op='=', value='orog', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1393, key='culture', op='=', value='tanarukk', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1397, key='picture', op='=', value='GFX_evt_orcs', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1413, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1414, key='FROM', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1415, key='OR', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1416, key='culture_group', op='=', value='taan_group', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1417, key='culture', op='=', value='shaaran', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1418, key='culture', op='=', value='arkaiun', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1419, key='culture', op='=', value='nar', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1423, key='picture', op='=', value='GFX_evt_steppe_mercenaries', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1541, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1541, key='FROM', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1541, key='NOT', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1541, key='government', op='=', value='nomadic_tribal_government', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1542, key='picture', op='=', value='GFX_evt_large_army', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1549, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1549, key='FROM', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1549, key='culture', op='=', value='aslanlar', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1550, key='picture', op='=', value='GFX_evt_moors', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1557, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1557, key='FROM', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1557, key='culture', op='=', value='eraka', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1558, key='picture', op='=', value='GFX_evt_savage_frontier', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1565, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1565, key='FROM', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1565, key='culture', op='=', value='gnoll', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1566, key='picture', op='=', value='GFX_evt_gnoll_1', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1573, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1573, key='FROM', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1573, key='culture', op='=', value='wemic', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1574, key='picture', op='=', value='GFX_evt_wemic', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1581, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1581, key='FROM', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1581, key='culture', op='=', value='centaur', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1582, key='picture', op='=', value='GFX_evt_centaur_1', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1599, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1600, key='FROM', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1601, key='OR', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1602, key='culture', op='=', value='goblin', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1603, key='culture', op='=', value='batiri', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1604, key='culture', op='=', value='bakemono', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1605, key='culture', op='=', value='hobgoblin', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1606, key='culture', op='=', value='bugbear', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1610, key='picture', op='=', value='GFX_evt_goblins', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1625, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1626, key='FROM', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1627, key='OR', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1628, key='culture', op='=', value='orc', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1629, key='culture', op='=', value='orog', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1630, key='culture', op='=', value='tanarukk', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1634, key='picture', op='=', value='GFX_evt_orcs', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1650, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1651, key='FROM', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1652, key='OR', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1653, key='culture_group', op='=', value='taan_group', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1654, key='culture', op='=', value='shaaran', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1655, key='culture', op='=', value='arkaiun', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1656, key='culture', op='=', value='nar', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1660, key='picture', op='=', value='GFX_evt_steppe_mercenaries', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1783, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1783, key='FROM', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1783, key='NOT', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1783, key='government', op='=', value='nomadic_tribal_government', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1784, key='picture', op='=', value='GFX_evt_large_army', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1787, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1787, key='FROM', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1787, key='culture', op='=', value='aslanlar', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1788, key='picture', op='=', value='GFX_evt_moors', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1791, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1791, key='FROM', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1791, key='culture', op='=', value='eraka', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1792, key='picture', op='=', value='GFX_evt_savage_frontier', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1795, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1795, key='FROM', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1795, key='culture', op='=', value='gnoll', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1796, key='picture', op='=', value='GFX_evt_gnoll_1', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1799, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1799, key='FROM', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1799, key='culture', op='=', value='wemic', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1800, key='picture', op='=', value='GFX_evt_wemic', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1803, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1803, key='FROM', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1803, key='culture', op='=', value='centaur', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1804, key='picture', op='=', value='GFX_evt_centaur_1', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1807, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1808, key='FROM', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1809, key='OR', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1810, key='culture', op='=', value='goblin', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1811, key='culture', op='=', value='batiri', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1812, key='culture', op='=', value='bakemono', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1813, key='culture', op='=', value='hobgoblin', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1814, key='culture', op='=', value='bugbear', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1818, key='picture', op='=', value='GFX_evt_goblins', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1821, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1822, key='FROM', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1823, key='OR', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1824, key='culture', op='=', value='orc', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1825, key='culture', op='=', value='orog', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1826, key='culture', op='=', value='tanarukk', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1830, key='picture', op='=', value='GFX_evt_orcs', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1833, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1834, key='FROM', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1835, key='OR', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1836, key='culture_group', op='=', value='taan_group', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1837, key='culture', op='=', value='shaaran', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1838, key='culture', op='=', value='arkaiun', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1839, key='culture', op='=', value='nar', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1843, key='picture', op='=', value='GFX_evt_steppe_mercenaries', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1902, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1902, key='NOT', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1902, key='government', op='=', value='nomadic_tribal_government', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1903, key='picture', op='=', value='GFX_evt_large_army', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1906, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1906, key='culture', op='=', value='aslanlar', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1907, key='picture', op='=', value='GFX_evt_moors', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1910, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1910, key='culture', op='=', value='eraka', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1911, key='picture', op='=', value='GFX_evt_savage_frontier', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1914, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1914, key='culture', op='=', value='gnoll', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1915, key='picture', op='=', value='GFX_evt_gnoll_1', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1918, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1918, key='culture', op='=', value='wemic', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1919, key='picture', op='=', value='GFX_evt_wemic', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
