# GENERATED by scripts/build_loc_key_map.py - do not hand-edit.
# Read by the `loc` step as [loc] key_map. `mode`: `rename` drops the
# CK2 key, `copy` emits the text under both keys.
#   traits: 1084 rows
#   titles: 5664 rows
#   cultures_religions: 1384 rows
ck2_key,ck3_key,mode,source
impaler_desc,trait_torturer_desc,rename,traits
in_hiding,trait_in_hiding,rename,traits
in_hiding_desc,trait_in_hiding_desc,rename,traits
inbred,trait_inbred,rename,traits
inbred_desc,trait_inbred_desc,rename,traits
incapable,trait_incapable,rename,traits
incapable_desc,trait_incapable_desc,rename,traits
indolent,trait_indolent,rename,traits
indolent_desc,trait_indolent_desc,rename,traits
indulgent_wastrel,trait_education_stewardship_1,rename,traits
indulgent_wastrel_desc,trait_education_stewardship_1_desc,rename,traits
infection,trait_infection,rename,traits
infection_desc,trait_infection_desc,rename,traits
infirm,trait_infirm,rename,traits
infirm_desc,trait_infirm_desc,rename,traits
inspiring_leader,trait_gallant,rename,traits
inspiring_leader_desc,trait_gallant_desc,rename,traits
intricate_webweaver,trait_education_intrigue_3,rename,traits
intricate_webweaver_desc,trait_education_intrigue_3_desc,rename,traits
is_clone,trait_is_clone,rename,traits
is_clone_desc,trait_is_clone_desc,rename,traits
is_fat,trait_is_fat,rename,traits
is_fat_desc,trait_is_fat_desc,rename,traits
is_malnourished,trait_is_malnourished,rename,traits
is_malnourished_desc,trait_is_malnourished_desc,rename,traits
is_spelljamming,trait_is_spelljamming,rename,traits
is_spelljamming_desc,trait_is_spelljamming_desc,rename,traits
jungle_terrain_leader,trait_jungle_terrain_leader,rename,traits
jungle_terrain_leader_desc,trait_jungle_terrain_leader_desc,rename,traits
just,trait_just,rename,traits
just_desc,trait_just_desc,rename,traits
kailash_guardian,trait_kailash_guardian,rename,traits
kailash_guardian_desc,trait_kailash_guardian_desc,rename,traits
kind,trait_compassionate,rename,traits
kind_desc,trait_compassionate_desc,rename,traits
kinslayer,trait_kinslayer_1,rename,traits
kinslayer_desc,trait_kinslayer_1_desc,rename,traits
knight_order_leader,trait_knight_order_leader,rename,traits
knight_order_leader_desc,trait_knight_order_leader_desc,rename,traits
kow_tow_completed_tier_1,trait_kow_tow_completed_tier_1,rename,traits
kow_tow_completed_tier_1_desc,trait_kow_tow_completed_tier_1_desc,rename,traits
kow_tow_completed_tier_2,trait_kow_tow_completed_tier_2,rename,traits
kow_tow_completed_tier_2_desc,trait_kow_tow_completed_tier_2_desc,rename,traits
kow_tow_completed_tier_3,trait_kow_tow_completed_tier_3,rename,traits
kow_tow_completed_tier_3_desc,trait_kow_tow_completed_tier_3_desc,rename,traits
kow_tow_travels,trait_kow_tow_travels,rename,traits
kow_tow_travels_desc,trait_kow_tow_travels_desc,rename,traits
learned,trait_learned,rename,traits
learned_desc,trait_learned_desc,rename,traits
lefthanded,trait_lefthanded,rename,traits
lefthanded_desc,trait_lefthanded_desc,rename,traits
legit_bastard,trait_legitimized_bastard,rename,traits
legit_bastard_desc,trait_legitimized_bastard_desc,rename,traits
leper,trait_leper,rename,traits
leper_desc,trait_leper_desc,rename,traits
levy_coordinator,trait_levy_coordinator,rename,traits
levy_coordinator_desc,trait_levy_coordinator_desc,rename,traits
lich,trait_lich,rename,traits
lich_baelnorn,trait_lich_baelnorn,rename,traits
lich_baelnorn_desc,trait_lich_baelnorn_desc,rename,traits
lich_desc,trait_lich_desc,rename,traits
lifespan_1000,trait_lifespan_1000,rename,traits
lifespan_1000_desc,trait_lifespan_1000_desc,rename,traits
lifespan_150,trait_lifespan_150,rename,traits
lifespan_150_desc,trait_lifespan_150_desc,rename,traits
lifespan_160,trait_lifespan_160,rename,traits
lifespan_160_desc,trait_lifespan_160_desc,rename,traits
lifespan_180,trait_lifespan_180,rename,traits
lifespan_180_desc,trait_lifespan_180_desc,rename,traits
lifespan_200,trait_lifespan_200,rename,traits
lifespan_200_desc,trait_lifespan_200_desc,rename,traits
lifespan_250,trait_lifespan_250,rename,traits
lifespan_250_desc,trait_lifespan_250_desc,rename,traits
lifespan_300,trait_lifespan_300,rename,traits
lifespan_300_desc,trait_lifespan_300_desc,rename,traits
lifespan_350,trait_lifespan_350,rename,traits
lifespan_350_desc,trait_lifespan_350_desc,rename,traits
lifespan_400,trait_lifespan_400,rename,traits
lifespan_400_desc,trait_lifespan_400_desc,rename,traits
lifespan_500,trait_lifespan_500,rename,traits
lifespan_500_desc,trait_lifespan_500_desc,rename,traits
lifespan_600,trait_lifespan_600,rename,traits
lifespan_600_desc,trait_lifespan_600_desc,rename,traits
lifespan_800,trait_lifespan_800,rename,traits
lifespan_800_desc,trait_lifespan_800_desc,rename,traits
lifespan_ageless,trait_lifespan_ageless,rename,traits
lifespan_ageless_desc,trait_lifespan_ageless_desc,rename,traits
lisp,trait_lisping,rename,traits
lisp_desc,trait_lisping_desc,rename,traits
logistics_expert,trait_logistics_expert,rename,traits
logistics_expert_desc,trait_logistics_expert_desc,rename,traits
longevity,trait_longevity,rename,traits
longevity_desc,trait_longevity_desc,rename,traits
lovers_pox,trait_lovers_pox,rename,traits
lovers_pox_desc,trait_lovers_pox_desc,rename,traits
lucid,trait_lucid,rename,traits
lucid_desc,trait_lucid_desc,rename,traits
lunatic,trait_lunatic_1,rename,traits
lunatic_desc,trait_lunatic_1_desc,rename,traits
lustful,trait_lustful,rename,traits
lustful_desc,trait_lustful_desc,rename,traits
maimed,trait_maimed,rename,traits
maimed_desc,trait_maimed_desc,rename,traits
malaise,trait_malaise,rename,traits
malaise_desc,trait_malaise_desc,rename,traits
mangled,trait_mangled,rename,traits
mangled_desc,trait_mangled_desc,rename,traits
martial_cleric,trait_education_learning_2,rename,traits
martial_cleric_desc,trait_education_learning_2_desc,rename,traits
master_of_flame,trait_master_of_flame,rename,traits
master_of_flame_desc,trait_master_of_flame_desc,rename,traits
masterless_dog,trait_masterless_dog,rename,traits
masterless_dog_desc,trait_masterless_dog_desc,rename,traits
mastermind_theologian,trait_education_learning_4,rename,traits
mastermind_theologian_desc,trait_education_learning_4_desc,rename,traits
midas_touched,trait_education_stewardship_4,rename,traits
midas_touched_desc,trait_education_stewardship_4_desc,rename,traits
misguided_warrior,trait_education_martial_1,rename,traits
misguided_warrior_desc,trait_education_martial_1_desc,rename,traits
monk,trait_monk,rename,traits
monk_desc,trait_monk_desc,rename,traits
mountain_terrain_leader,trait_mountain_terrain_leader,rename,traits
mountain_terrain_leader_desc,trait_mountain_terrain_leader_desc,rename,traits
mujahid,trait_mujahid,rename,traits
mujahid_desc,trait_mujahid_desc,rename,traits
mutant,trait_mutant,rename,traits
mutant_desc,trait_mutant_desc,rename,traits
mutazilite,trait_mutazilite,rename,traits
mutazilite_desc,trait_mutazilite_desc,rename,traits
mystic,trait_lifestyle_mystic,rename,traits
mystic_desc,trait_lifestyle_mystic_desc,rename,traits
naive_appeaser,trait_education_diplomacy_1,rename,traits
naive_appeaser_desc,trait_education_diplomacy_1_desc,rename,traits
narrow_flank_leader,trait_narrow_flank_leader,rename,traits
narrow_flank_leader_desc,trait_narrow_flank_leader_desc,rename,traits
natural_lycanthrope,trait_natural_lycanthrope,rename,traits
natural_lycanthrope_desc,trait_natural_lycanthrope_desc,rename,traits
norse_leader,trait_norse_leader,rename,traits
norse_leader_desc,trait_norse_leader_desc,rename,traits
norse_tattoo_1,trait_norse_tattoo_1,rename,traits
norse_tattoo_1_desc,trait_norse_tattoo_1_desc,rename,traits
norse_tattoo_2,trait_norse_tattoo_2,rename,traits
norse_tattoo_2_desc,trait_norse_tattoo_2_desc,rename,traits
norse_tattoo_3,trait_norse_tattoo_3,rename,traits
norse_tattoo_3_desc,trait_norse_tattoo_3_desc,rename,traits
norse_tattoo_4,trait_norse_tattoo_4,rename,traits
norse_tattoo_4_desc,trait_norse_tattoo_4_desc,rename,traits
norse_tattoo_5,trait_norse_tattoo_5,rename,traits
norse_tattoo_5_desc,trait_norse_tattoo_5_desc,rename,traits
norse_tattoo_6,trait_norse_tattoo_6,rename,traits
norse_tattoo_6_desc,trait_norse_tattoo_6_desc,rename,traits
nun,trait_nun,rename,traits
nun_desc,trait_nun_desc,rename,traits
nyames_shield,trait_nyames_shield,rename,traits
nyames_shield_desc,trait_nyames_shield_desc,rename,traits
obnoxious,trait_obnoxious,rename,traits
obnoxious_desc,trait_obnoxious_desc,rename,traits
on_pilgrimage,trait_on_pilgrimage,rename,traits
on_pilgrimage_desc,trait_on_pilgrimage_desc,rename,traits
one_eyed,trait_one_eyed,rename,traits
one_eyed_desc,trait_one_eyed_desc,rename,traits
one_handed,trait_one_handed,rename,traits
one_handed_desc,trait_one_handed_desc,rename,traits
one_legged,trait_one_legged,rename,traits
one_legged_desc,trait_one_legged_desc,rename,traits
orcs_lodge_leader,trait_orcs_lodge_leader,rename,traits
orcs_lodge_leader_desc,trait_orcs_lodge_leader_desc,rename,traits
organizer,trait_organizer,rename,traits
organizer_desc,trait_organizer_desc,rename,traits
origin_aberrant_mind,trait_origin_aberrant_mind,rename,traits
origin_aberrant_mind_desc,trait_origin_aberrant_mind_desc,rename,traits
origin_divine_soul,trait_origin_divine_soul,rename,traits
origin_divine_soul_desc,trait_origin_divine_soul_desc,rename,traits
origin_draconic,trait_origin_draconic,rename,traits
origin_draconic_desc,trait_origin_draconic_desc,rename,traits
origin_shadow,trait_origin_shadow,rename,traits
origin_shadow_desc,trait_origin_shadow_desc,rename,traits
origin_storm,trait_origin_storm,rename,traits
origin_storm_desc,trait_origin_storm_desc,rename,traits
origin_wild_magic,trait_origin_wild_magic,rename,traits
origin_wild_magic_desc,trait_origin_wild_magic_desc,rename,traits
otter,trait_otter,rename,traits
otter_desc,trait_otter_desc,rename,traits
pagan_branch_1,trait_pagan_branch_1,rename,traits
pagan_branch_1_desc,trait_pagan_branch_1_desc,rename,traits
pagan_branch_2,trait_pagan_branch_2,rename,traits
pagan_branch_2_desc,trait_pagan_branch_2_desc,rename,traits
pagan_branch_3,trait_pagan_branch_3,rename,traits
pagan_branch_3_desc,trait_pagan_branch_3_desc,rename,traits
pagan_branch_4,trait_pagan_branch_4,rename,traits
pagan_branch_4_desc,trait_pagan_branch_4_desc,rename,traits
paranoid,trait_paranoid,rename,traits
paranoid_desc,trait_paranoid_desc,rename,traits
patient,trait_patient,rename,traits
patient_desc,trait_patient_desc,rename,traits
peasant_leader,trait_peasant_leader,rename,traits
peasant_leader_desc,trait_peasant_leader_desc,rename,traits
peruns_chosen,trait_peruns_chosen,rename,traits
peruns_chosen_desc,trait_peruns_chosen_desc,rename,traits
physician,trait_physician,rename,traits
physician_desc,trait_physician_desc,rename,traits
pirate,trait_pirate,rename,traits
pirate_desc,trait_pirate_desc,rename,traits
plain,trait_plain,rename,traits
plain_desc,trait_plain_desc,rename,traits
planetouched,trait_planetouched,rename,traits
planetouched_desc,trait_planetouched_desc,rename,traits
playful,trait_playful,rename,traits
playful_desc,trait_playful_desc,rename,traits
pneumonic,trait_pneumonic,rename,traits
pneumonic_desc,trait_pneumonic_desc,rename,traits
poet,trait_lifestyle_poet,rename,traits
poet_desc,trait_lifestyle_poet_desc,rename,traits
possessed,trait_possessed_1,rename,traits
possessed_desc,trait_possessed_1_desc,rename,traits
pregnancy_finishing,trait_pregnancy_finishing,rename,traits
pregnancy_finishing_desc,trait_pregnancy_finishing_desc,rename,traits
pregnant,trait_pregnant,rename,traits
pregnant_desc,trait_pregnant_desc,rename,traits
pretty,trait_pretty,rename,traits
pretty_desc,trait_pretty_desc,rename,traits
proud,trait_arrogant,rename,traits
proud_desc,trait_arrogant_desc,rename,traits
psi_potential,trait_psi_potential,rename,traits
psi_potential_desc,trait_psi_potential_desc,rename,traits
quick,trait_intellect_good_2,rename,traits
quick_desc,trait_intellect_good_2_desc,rename,traits
rabies,trait_rabies,rename,traits
rabies_desc,trait_rabies_desc,rename,traits
rash,trait_rash,rename,traits
rash_desc,trait_rash_desc,rename,traits
rashemen_lodge_leader,trait_rashemen_lodge_leader,rename,traits
rashemen_lodge_leader_desc,trait_rashemen_lodge_leader_desc,rename,traits
ravager,trait_ravager,rename,traits
ravager_desc,trait_ravager_desc,rename,traits
reincarnation,trait_reincarnation,rename,traits
reincarnation_desc,trait_reincarnation_desc,rename,traits
robust,trait_robust,rename,traits
robust_desc,trait_robust_desc,rename,traits
romuvas_own,trait_romuvas_own,rename,traits
romuvas_own_desc,trait_romuvas_own_desc,rename,traits
rough_terrain_leader,trait_rough_terrain_leader,rename,traits
rough_terrain_leader_desc,trait_rough_terrain_leader_desc,rename,traits
rowdy,trait_rowdy,rename,traits
rowdy_desc,trait_rowdy_desc,rename,traits
rusting_trait,trait_rusting_trait,rename,traits
rusting_trait_desc,trait_rusting_trait_desc,rename,traits
sahuagin_baron,trait_sahuagin_baron,rename,traits
sahuagin_baron_desc,trait_sahuagin_baron_desc,rename,traits
sahuagin_chief,trait_sahuagin_chief,rename,traits
sahuagin_chief_desc,trait_sahuagin_chief_desc,rename,traits
sahuagin_emperor,trait_sahuagin_emperor,rename,traits
sahuagin_emperor_desc,trait_sahuagin_emperor_desc,rename,traits
sahuagin_king,trait_sahuagin_king,rename,traits
sahuagin_king_desc,trait_sahuagin_king_desc,rename,traits
sahuagin_prince,trait_sahuagin_prince,rename,traits
sahuagin_prince_desc,trait_sahuagin_prince_desc,rename,traits
sahuagin_warrior,trait_sahuagin_warrior,rename,traits
sahuagin_warrior_desc,trait_sahuagin_warrior_desc,rename,traits
saint,trait_saint,rename,traits
saint_desc,trait_saint_desc,rename,traits
saoshyant,trait_saoshyant,rename,traits
saoshyant_desc,trait_saoshyant_desc,rename,traits
saoshyant_descendant,trait_saoshyant_descendant,rename,traits
saoshyant_descendant_desc,trait_saoshyant_descendant_desc,rename,traits
sapper,trait_sapper,rename,traits
sapper_desc,trait_sapper_desc,rename,traits
scarred,trait_scarred,rename,traits
scarred_desc,trait_scarred_desc,rename,traits
scarred_high,trait_scarred_high,rename,traits
scarred_high_desc,trait_scarred_high_desc,rename,traits
scarred_mid,trait_scarred_mid,rename,traits
scarred_mid_desc,trait_scarred_mid_desc,rename,traits
scarred_type_1,trait_scarred_type_1,rename,traits
scarred_type_10,trait_scarred_type_10,rename,traits
scarred_type_10_desc,trait_scarred_type_10_desc,rename,traits
scarred_type_1_desc,trait_scarred_type_1_desc,rename,traits
scarred_type_2,trait_scarred_type_2,rename,traits
scarred_type_2_desc,trait_scarred_type_2_desc,rename,traits
scarred_type_3,trait_scarred_type_3,rename,traits
scarred_type_3_desc,trait_scarred_type_3_desc,rename,traits
scarred_type_4,trait_scarred_type_4,rename,traits
scarred_type_4_desc,trait_scarred_type_4_desc,rename,traits
scarred_type_5,trait_scarred_type_5,rename,traits
scarred_type_5_desc,trait_scarred_type_5_desc,rename,traits
scarred_type_6,trait_scarred_type_6,rename,traits
scarred_type_6_desc,trait_scarred_type_6_desc,rename,traits
scarred_type_7,trait_scarred_type_7,rename,traits
scarred_type_7_desc,trait_scarred_type_7_desc,rename,traits
scarred_type_8,trait_scarred_type_8,rename,traits
scarred_type_8_desc,trait_scarred_type_8_desc,rename,traits
scarred_type_9,trait_scarred_type_9,rename,traits
scarred_type_9_desc,trait_scarred_type_9_desc,rename,traits
schemer,trait_schemer,rename,traits
schemer_desc,trait_schemer_desc,rename,traits
scholar,trait_scholar,rename,traits
scholar_desc,trait_scholar_desc,rename,traits
scholarly_theologian,trait_education_learning_3,rename,traits
scholarly_theologian_desc,trait_education_learning_3_desc,rename,traits
scurvy,trait_scurvy,rename,traits
scurvy_desc,trait_scurvy_desc,rename,traits
sea_queen,trait_sea_queen,rename,traits
sea_queen_desc,trait_sea_queen_desc,rename,traits
seaking,trait_seaking,rename,traits
seaking_desc,trait_seaking_desc,rename,traits
secret_patrician,trait_secret_patrician,rename,traits
secret_patrician_desc,trait_secret_patrician_desc,rename,traits
seducer,trait_seducer,rename,traits
seducer_desc,trait_seducer_desc,rename,traits
seductress,trait_seductress,rename,traits
seductress_desc,trait_seductress_desc,rename,traits
severely_injured,trait_severely_injured,rename,traits
severely_injured_desc,trait_severely_injured_desc,rename,traits
shaddai,trait_shaddai,rename,traits
shaddai_desc,trait_shaddai_desc,rename,traits
sharp,trait_sharp,rename,traits
sharp_desc,trait_sharp_desc,rename,traits
shield_of_torm,trait_shield_of_torm,rename,traits
shield_of_torm_desc,trait_shield_of_torm_desc,rename,traits
shieldmaiden,trait_shieldmaiden,rename,traits
shieldmaiden_desc,trait_shieldmaiden_desc,rename,traits
shifter,trait_shifter,rename,traits
shifter_desc,trait_shifter_desc,rename,traits
shrewd,trait_shrewd,rename,traits
shrewd_desc,trait_shrewd_desc,rename,traits
shy,trait_shy,rename,traits
shy_desc,trait_shy_desc,rename,traits
sick_incapable,trait_sick_incapable,rename,traits
sick_incapable_desc,trait_sick_incapable_desc,rename,traits
sickly,trait_sickly,rename,traits
sickly_desc,trait_sickly_desc,rename,traits
siege_leader,trait_military_engineer,rename,traits
siege_leader_desc,trait_military_engineer_desc,rename,traits
skilled_tactician,trait_education_martial_3,rename,traits
